"","lon","lat","full_addr"
"150",-0.059399,51.42476,"4344 N 5TH ST PHILADELPHIA, PA"
"151",-75.1520755,40.0080438,"19TH & BUTLER STS PHILADELPHIA, PA"
"152",-75.1573199,40.0017069,"4800 WAYNE AVE PHILADELPHIA, PA"
"153",-122.949048,49.1999652,"4301 WAYNE AVE PHILADELPHIA, PA"
"154",-75.1548117,40.006832,"1300 W LOUDEN ST PHILADELPHIA, PA"
"155",-75.1595088,40.006935,"641 LINDLEY AVE PHILADELPHIA, PA"
"156",-75.1643311,39.9977946,"231 E WYOMING AVE PHILADELPHIA, PA"
"157",-75.1604779,40.0057393,"238 E WYOMING AVE PHILADELPHIA, PA"
"158",-75.1671938,40.0039332,"4001 L ST PHILADELPHIA, PA"
"159",-75.1642215,40.0090619,"B & GALE STS PHILADELPHIA, PA"
"160",-75.181202,40.0298585,"5100 N 3RD ST PHILADELPHIA, PA"
"161",-75.1708333,40.1486111,"10TH ST & CHEW AVE PHILADELPHIA, PA"
"162",-75.1648669,40.0444352,"1450 W OLNEY AVE PHILADELPHIA, PA"
"163",-75.1602052,40.0365733,"2109 W CHEW AVE PHILADELPHIA, PA"
"164",-75.1673065,40.0422642,"1610 W CHELTEN AVE PHILADELPHIA, PA"
"165",-75.181202,40.0298585,"06TH & SPENCER STS PHILADELPHIA, PA"
"166",-80.7797935,37.0478982,"450 W NEDRO AVE PHILADELPHIA, PA"
"167",-75.1701785,40.0356805,"201 E OLNEY AVE PHILADELPHIA, PA"
"168",-75.1637269,40.0346423,"65TH AVE & 2ND ST PHILADELPHIA, PA"
"169",-75.1774749,40.0248873,"6701 N 13TH ST PHILADELPHIA, PA"
"170",-111.8895676,40.7108639,"51ST ST & GREENWAY AVE PHILADELPHIA, PA"
"171",-75.1759246,40.0304888,"3401 SPRUCE ST PHILADELPHIA, PA"
"172",-75.1723646,40.0312435,"42ND & LUDLOW STS PHILADELPHIA, PA"
"173",-95.636435,37.0360747,"301 N 36TH ST PHILADELPHIA, PA"
"174",-75.1816014,40.0286994,"761 N 47TH ST PHILADELPHIA, PA"
"175",-75.1756759,40.0255762,"4021 PARKSIDE AVE PHILADELPHIA, PA"
"176",-75.156684,40.0200017,"4300 WESTMINSTER AVE PHILADELPHIA, PA"
"177",-75.1511178,40.0237235,"4901 PARRISH ST PHILADELPHIA, PA"
"178",-75.1544675,40.0174016,"1621 N 54TH ST PHILADELPHIA, PA"
"179",-75.1542645,40.0152324,"59TH & RACE STS PHILADELPHIA, PA"
"180",-75.1559986,40.0155708,"6011 MARKET ST PHILADELPHIA, PA"
"181",-122.949048,49.1999652,"58TH & MEDIA STS PHILADELPHIA, PA"
"182",-96.006582,36.135562,"446 N 65TH ST PHILADELPHIA, PA"
"183",-75.1514142,40.0099774,"5898 LANCASTER AVE PHILADELPHIA, PA"
"184",-75.1545837,39.9628161,"640 N 66TH ST PHILADELPHIA, PA"
"185",-75.1524108,39.9721591,"7501 WOODBINE AVE PHILADELPHIA, PA"
"186",-75.1575023,39.966808,"6722 LANSDOWNE AVE PHILADELPHIA, PA"
"187",-75.155587,39.9656161,"5925 MALVERN AVE PHILADELPHIA, PA"
"188",-75.205924,39.967243,"5301 OVERBROOK AVE PHILADELPHIA, PA"
"189",-75.1553787,39.9688478,"4300 AVE OF THE REPUBLIC PHILADELPHIA, PA"
"190",-75.1524859,39.9698429,"33RD & DIAMOND STS PHILADELPHIA, PA"
