"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","VAL VERDE","4H BARNS VAL VERDE COUNTY FAIRGROUNDS - 4H BARNS VAL VERDE COUNTY FAIRGROUNDS","2006 N. MAIN ST DEL RIO TX 78840 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","30, 31, 33"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","VAL VERDE","DEL RIO CIVIC CTR - DEL RIO CIVIC CENTER","1915 VETERANS BLVD DEL RIO TX 78840 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","20, 21, 22, 23, 24"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","VAL VERDE","OLD COUNTY COURT- AT-LAW - OLD COURT AT LAW COURTROOM","207 E LOSOYA ST DEL RIO TX 78840 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","10, 11, 12, 13"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","VAL VERDE","ST. JOSEPH CHURCH - (PARISH HALL)","510 WERNETT ST DEL RIO  TX 78840 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","40, 41, 42, 43"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","VAL VERDE","VAL VERDE COUNTY COURTHOUSE - COURTHOUSE","400 PECAN STREET DEL RIO TX 78840 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/22/2020-02/22/2020 08:00 AM-05:00 PM; 02/23/2020-02/23/2020 01:00 PM-05:00 PM; 02/24/2020-02/28/2020 07:00 AM-07:00 PM","10, 11, 12, 13, 20, 21, 22, 23, 24, 30, 31, 32, 33, 40, 41, 42, 43"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","VAL VERDE","VAL VERDE COUNTY SHERIFF SUB STATION - OLD BORDER  PATROL BLDG BY US POST OFFICE","32144 HWY 90 W COMSTOCK  TX 78837 ","ELECTION DAY","","32"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","VAL VERDE","4H BARNS VAL VERDE COUNTY FAIRGROUNDS - 4H BARNS VAL VERDE COUNTY FAIRGROUNDS","2006 N. MAIN ST DEL RIO TX 78840 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","30, 31, 33"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","VAL VERDE","DEL RIO CIVIC CTR - DEL RIO CIVIC CENTER","1915 VETERANS BLVD DEL RIO TX 78840 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","20, 21, 22, 23, 24"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","VAL VERDE","OLD COUNTY COURT- AT-LAW - OLD COURT AT LAW COURTROOM","207 E LOSOYA ST DEL RIO TX 78840 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","10, 11, 12, 13"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","VAL VERDE","ST. JOSEPH CHURCH - (PARISH HALL)","510 WERNETT ST DEL RIO  TX 78840 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","40, 41, 42, 43"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","VAL VERDE","VAL VERDE COUNTY COURTHOUSE - COURTHOUSE","400 PECAN STREET DEL RIO TX 78840 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/22/2020-02/22/2020 08:00 AM-05:00 PM; 02/23/2020-02/23/2020 01:00 PM-05:00 PM; 02/24/2020-02/28/2020 07:00 AM-07:00 PM","10, 11, 12, 13, 20, 21, 22, 23, 24, 30, 31, 32, 33, 40, 41, 42, 43"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","VAL VERDE","VAL VERDE COUNTY SHERIFF SUB STATION - OLD BORDER  PATROL BLDG BY US POST OFFICE","32144 HWY 90 W COMSTOCK  TX 78837 ","ELECTION DAY","","32"
