"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","WILBARGER","CALVARY BAPTIST CHURCH ACTIVITY CENTER - CALVARY BAPTIST CHURCH ACTIVITY CENTER","2101 YUCCA LANE VERNON TX 76384 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","21"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","WILBARGER","COMMISSIONER'S COURTROOM - COMMISSIONER'S COURTROOM","1700 WILBARGER STREET ROOM 12-A VERNON TX 76384 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","20"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","WILBARGER","EARLY VOTING - WILBARGER AUDITORIUM","2100 YAMPARIKA  VERNON  TX 76384 ","EARLY VOTING","02/18/2020-02/28/2020 08:00 AM-05:00 PM","1, 19, 20, 21"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","WILBARGER","VERNON HOUSING AUTHORITY - CONFERENCE ROOM","1111 ROSS ST VERNON TX 76384 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","19"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","WILBARGER","WILBARGER AUDITORIUM - WESTERNER ROOM","2100 YAMPARIKA VERNON TX 76384 ","ELECTION DAY","","1"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WILBARGER","CALVARY BAPTIST CHURCH ACTIVITY CENTER - CALVARY BAPTIST CHURCH ACTIVITY CENTER","2101 YUCCA LANE VERNON TX 76384 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","21"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WILBARGER","COMMISSIONER'S COURTROOM - COMMISSIONER'S COURTROOM","1700 WILBARGER STREET ROOM 12-A VERNON TX 76384 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","20"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WILBARGER","EARLY VOTING - WILBARGER AUDITORIUM","2100 YAMPARIKA  VERNON  TX 76384 ","EARLY VOTING","02/18/2020-02/28/2020 08:00 AM-05:00 PM","1, 19, 20, 21"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WILBARGER","VERNON HOUSING AUTHORITY - CONFERENCE ROOM","1111 ROSS ST VERNON TX 76384 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","19"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WILBARGER","WILBARGER AUDITORIUM - WESTERNER ROOM","2100 YAMPARIKA VERNON TX 76384 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
