"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","GLASSCOCK","DRUMRIGHT COMMUNITY CENTER - DRUMRIGHT COMMUNITY CENTER","2200 DRUMRIGHT ROAD BIG SPRING TX 79720 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","3"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","GLASSCOCK","ELECTION ROOM - GLASSCOCK COUNTY ANNEX BUILDING","209 S MYRL STREET GARDEN CITY TX 79739 ","EARLY VOTING","02/18/2020-02/28/2020 08:30 AM-04:00 PM","1, 2, 3, 4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","GLASSCOCK","ELECTION ROOM - GLASSCOCK COUNTY ANNEX BUILDING","209 S MYRL STREET GARDEN CITY TX 79739 ","ELECTION DAY","",""
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","GLASSCOCK","GARDEN CITY SENIOR CITIZEN CENTER - SENIOR CITIZEN CENTER","600 NORTH MAIN GARDEN CITY TX 79739 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","GLASSCOCK","GLASSCOCK COUNTY COMMUNITY CENTER - COMMUNITY CENTER","117 S MYRL ST GARDEN CITY TX 79739 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","GLASSCOCK","ST LAWRENCE CHURCH HALL - CHURCH HALL","2400 FM 2401 GARDEN CITY TX 79739 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","GLASSCOCK","DRUMRIGHT COMMUNITY CENTER - DRUMRIGHT COMMUNITY CENTER","2200 DRUMRIGHT ROAD BIG SPRING TX 79720 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","3"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","GLASSCOCK","ELECTION ROOM - GLASSCOCK COUNTY ANNEX BUILDING","209 S MYRL STREET GARDEN CITY TX 79739 ","EARLY VOTING","02/18/2020-02/28/2020 08:30 AM-04:00 PM","1, 2, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","GLASSCOCK","GARDEN CITY SENIOR CITIZEN CENTER - SENIOR CITIZEN CENTER","600 NORTH MAIN GARDEN CITY TX 79739 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","GLASSCOCK","GLASSCOCK COUNTY COMMUNITY CENTER - COMMUNITY CENTER","117 S MYRL ST GARDEN CITY TX 79739 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","GLASSCOCK","ST LAWRENCE CHURCH HALL - CHURCH HALL","2400 FM 2401 GARDEN CITY TX 79739 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
