"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","SHERMAN","COURTROOM SHERMAN COUNTY COURTHOUSE (DEM) - SHERMAN COUNTY COURTHOUSE (DEM)","701 NORTH 3RD STREET STRATFORD TX 79084 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","102, 201, 301, 401"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","SHERMAN","PRECINCT 1 COUNTY BARN AT LAUTZ (DEM) - PRECINCT 1 CO BARN  LAUTZ (DEM)","13101 US HWY 287 S SHERMAN COUNTY TX 79084 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","101"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","SHERMAN","PRECINCT 2 COUNTY BARN (DEM) - PRECINCT 2 COUNTY BARN (DEM)","13100 CO RD 24 SHERMAN COUNTY TX 79084 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","202"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","SHERMAN","PRECINCT 3 COUNTY BARN (DEM) - PRECINCT 3 COUNTY BARN (DEM)","622 WEST DENVER TEXHOMA TX 73960 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","302"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","SHERMAN","SHERMAN COUNTY CLERKS OFFICE (DEM) - SHERMAN COUNTY CLERKS OFFICE (DEM)","701 NORTH 3RD STREET STRATFORD TX 79084 ","EARLY VOTING","02/18/2020-02/20/2020 08:00 AM-05:00 PM; 02/21/2020-02/21/2020 08:00 AM-02:00 PM; 02/24/2020-02/27/2020 08:00 AM-05:00 PM; 02/28/2020-02/28/2020 08:00 AM-02:00 PM","101, 102, 201, 202, 301, 302, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","SHERMAN","COURTROOM SHERMAN COUNTY COURTHOUSE (REP) - SHERMAN COUNTY COURTHOUSE (REP)","701 NORTH 3RD STREET STRATFORD TX 79084 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","102, 201, 301, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","SHERMAN","PRECINCT 1 COUNTY BARN AT LAUTZ (REP) - PRECINCT 1 CO BARN  LAUTZ (REP)","13101 US HWY 287 S SHERMAN COUNTY TX 79084 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","101"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","SHERMAN","PRECINCT 2 COUNTY BARN (REP) - PRECINCT 2 COUNTY BARN (REP)","13100 CO RD 24 SHERMAN COUNTY TX 79084 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","202"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","SHERMAN","PRECINCT 3 COUNTY BARN (REP) - PRECINCT 3 COUNTY BARN (REP)","622 WEST DENVER TEXHOMA TX 73960 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","302"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","SHERMAN","SHERMAN COUNTY CLERKS OFFICE (REP) - SHERMAN COUNTY CLERKS OFFICE (REP)","701 NORTH 3RD STREET STRATFORD TX 79084 ","EARLY VOTING","02/18/2020-02/20/2020 08:00 AM-05:00 PM; 02/21/2020-02/21/2020 08:00 AM-02:00 PM; 02/24/2020-02/27/2020 08:00 AM-05:00 PM; 02/28/2020-02/28/2020 08:00 AM-02:00 PM","101, 102, 201, 202, 301, 302, 401"
