"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KNOX","101 - KNOX CITY COMMUNITY CENTER","208 SOUTH EAST 3RD KNOX CITY TX 79529 ","ELECTION DAY","",""
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KNOX","BENJAMIN MUSEUM - 201","100 CEDAR BENJAMIN TX 79505 ","ELECTION DAY","",""
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KNOX","EARLY VOTING - KNOX COUNTY CLERKS OFFICE","100 CEDAR BENJAMIN TX 79505 ","EARLY VOTING","02/18/2020-02/21/2020 08:30 AM-04:30 PM; 02/24/2020-02/28/2020 08:30 AM-04:30 PM","101, 201, 202, 301, 302, 401"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KNOX","KNOX COMMUNITY MUSEUM - 202","200 EAST HAYS BENJAMIN TX 79505 ","ELECTION DAY","",""
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KNOX","MUNAY COMMUNITY CENTER - 401","260 SOUTH MUNDAY AVE MUNDAY TX 76371 ","ELECTION DAY","",""
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KNOX","MUNDAY COMMUNITY CENTER - 301","260 SOUTH MUNDAY AVE MUNDAY TX 76371 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM",""
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KNOX","PRECINCT 302 - VERA COMMUNITY CENTER","82 HWY VERA TX 76380 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM",""
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KNOX","101 - KNOX CITY COMMUNITY CENTER","208 SOUTH EAST 3RD KNOX CITY TX 79529 ","ELECTION DAY","02/18/2020-02/21/2020 08:30 AM-04:30 PM; 02/24/2020-02/28/2020 08:30 AM-04:30 PM","101, 201, 202, 301, 302, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KNOX","BENJAMIN MUSEUM - 201","100 CEDAR BENJAMIN TX 79505 ","ELECTION DAY","02/18/2020-02/21/2020 08:30 AM-04:30 PM; 02/24/2020-02/28/2020 08:30 AM-04:30 PM","101, 201, 202, 301, 302, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KNOX","EARLY VOTING - KNOX COUNTY CLERKS OFFICE","100 CEDAR BENJAMIN TX 79505 ","EARLY VOTING","02/18/2020-02/21/2020 08:30 AM-04:30 PM; 02/24/2020-02/28/2020 08:30 AM-04:30 PM","101, 201, 202, 301, 302, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KNOX","KNOX COMMUNITY MUSEUM - 202","200 EAST HAYS BENJAMIN TX 79505 ","ELECTION DAY","02/18/2020-02/21/2020 08:30 AM-04:30 PM; 02/24/2020-02/28/2020 08:30 AM-04:30 PM","101, 201, 202, 301, 302, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KNOX","MUNAY COMMUNITY CENTER - 401","260 SOUTH MUNDAY AVE MUNDAY TX 76371 ","ELECTION DAY","02/18/2020-02/21/2020 08:30 AM-04:30 PM; 02/24/2020-02/28/2020 08:30 AM-04:30 PM","101, 201, 202, 301, 302, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KNOX","MUNDAY COMMUNITY CENTER - 301","260 SOUTH MUNDAY AVE MUNDAY TX 76371 ","ELECTION DAY","02/18/2020-02/21/2020 08:30 AM-04:30 PM; 02/24/2020-02/28/2020 08:30 AM-04:30 PM","101, 201, 202, 301, 302, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KNOX","PRECINCT 302 - VERA COMMUNITY CENTER","82 HWY VERA TX 76380 ","ELECTION DAY","02/18/2020-02/21/2020 08:30 AM-04:30 PM; 02/24/2020-02/28/2020 08:30 AM-04:30 PM","101, 201, 202, 301, 302, 401"
