"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","ZAPATA","COURTHOUSE - COURTHOUSE","200 E 7TH AVE ZAPATA TX 78076 ","EARLY VOTING","02/18/2020-02/22/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","1, 1A, 1B, 2, 2A, 3, 4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","ZAPATA","COURTHOUSE - COURTHOUSE","200 E 7TH AVE ZAPATA TX 78076 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","ZAPATA","FALCON COMMUNITY CENTER - FALCON COMMUNITY CENTER","301 RAMIRENO ST FALCON TX 78564 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1A"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","ZAPATA","GABRIEL VILLARREAL SENIOR CITIZEN NUTRITION CENTER - GABRIEL VILLARREAL SENIOR CITIZEN NUTRITION CENTE","507 MATAMOROS AVE SAN YGNACIO TX 78067 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2A"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","ZAPATA","LOPENO COMMUNITY CENTER - LOPENO COMMUNITY CENTER","105 LOPENO 4TH ST LOPENO TX 78564 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1B"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","ZAPATA","NEW COMMUNITY CENTER - NEW COMMUNITY CENTER","605 N HWY 83 ZAPATA TX 78076 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","3"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","ZAPATA","PRECINCT NO 4 ANNEX - PRECINCT NO 4 ANNEX","301 E 17TH AVE ZAPATA TX 78076 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","ZAPATA","ZAPATA COUNTY PAVILLION - ZAPATA COUNTY PAVILLION","405 E 23RD AVE ZAPATA TX 78076 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","ZAPATA","COURTHOUSE - COURTHOUSE","200 E 7TH AVE ZAPATA TX 78076 ","EARLY VOTING","02/18/2020-02/22/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","1, 1A, 1B, 2, 2A, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","ZAPATA","COURTHOUSE - COURTHOUSE","200 E 7TH AVE ZAPATA TX 78076 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","ZAPATA","FALCON COMMUNITY CENTER - FALCON COMMUNITY CENTER","301 RAMIRENO ST FALCON TX 78564 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1A"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","ZAPATA","GABRIEL VILLARREAL SENIOR CITIZEN NUTRITION CENTER - GABRIEL VILLARREAL SENIOR CITIZEN NUTRITION CENTE","507 MATAMOROS AVE SAN YGNACIO TX 78067 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2A"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","ZAPATA","LOPENO COMMUNITY CENTER - LOPENO COMMUNITY CENTER","105 LOPENO 4TH ST LOPENO TX 78564 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1B"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","ZAPATA","NEW COMMUNITY CENTER - NEW COMMUNITY CENTER","605 N HWY 83 ZAPATA TX 78076 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","3"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","ZAPATA","PRECINCT NO 4 ANNEX - PRECINCT NO 4 ANNEX","301 E 17TH AVE ZAPATA TX 78076 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","ZAPATA","ZAPATA COUNTY PAVILLION - ZAPATA COUNTY PAVILLION","405 E 23RD AVE ZAPATA TX 78076 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
