"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","WINKLER","COUNTY CLERK'S OFFICE - COURTHOUSE D","100 E. WINKLER KERMIT TX 79745 ","EARLY VOTING","02/18/2020-02/28/2020 09:00 AM-05:00 PM","101, 201, 202, 301, 401"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","WINKLER","COUNTY CLERK'S OFFICE - COURTHOUSE D","100 E. WINKLER KERMIT TX 79745 ","ELECTION DAY","03/03/2020-03/03/2020 09:00 AM-05:00 PM","101, 201, 202, 301, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WINKLER","COUNTY CLERK'S OFFICE - COURTHOUSE","100 E WINKLER KERMIT TX 79745 ","EARLY VOTING","02/18/2020-02/28/2020 08:00 AM-05:00 PM","101, 201, 202, 301, 401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WINKLER","KERMIT COMMUNITY CENTER - KERMIT COMMUNITY CENTER","118 N POPLAR KERMIT TX 79745 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","101"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WINKLER","PRECINCT COMMUNITY BLDG. - PRECINCT COMMUNITY BLDG","701 N PINE KERMIT TX 79745 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","201"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WINKLER","RECREATION CENTER - RECREATION CENTER","1507 SCHOOL ST KERMIT TX 79745 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","301"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WINKLER","WESTSIDE COMMUNITY CENTER - WESTSIDE COMMUNITY CENTER","1204 W SAN ANTONIO KERMIT TX 79745 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","401"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","WINKLER","WINK COMMUNITY CENTER - WINK COMMUNITY CENTER","201 NE 3RD WINK TX 79789 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","202"
