"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","EDWARDS","CHURCH OF CHRIST - ANNEX","106 S. COLLEGE ROCKSPRINGS TX 78880 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","3"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","EDWARDS","CLAUD H. GILMER MEMORIAL LIBRARY - LONG DISTANT LEARNING ROOM","808 HWY 55 NORTH ROCKSPRINGS TX 78880 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","EDWARDS","EDWARDS COUNTY & DISTRICT CLERK'S OFFICE - EDWARDS COUNTY ANNEX","101 E. MAIN STREET ROCKSPRINGS TX 78880 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","1, 2, 3, 4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","EDWARDS","FIRST BAPTIST CHURCH - FAMILY CENTER","500 S HWY 55 ROCKSPRINGS TX 78880 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","EDWARDS","NUECES CANYON INDEPENDENT SCHOOL DISTRICT - ADMINISTRATIVE BUILDING","200 TAYLOR ST. BARKSDALE TX 78828 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","EDWARDS","PARK BUILDING - PARK BUILDING","903 N. US HWY 377 ROCKSPRINGS TX 78880 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","EDWARDS","CHURCH OF CHRIST - ANNEX","106 S. COLLEGE ROCKSPRINGS TX 78880 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","3"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","EDWARDS","CLAUD H. GILMER MEMORIAL LIBRARY - LONG DISTANT LEARNING ROOM","808 HWY 55 NORTH ROCKSPRINGS TX 78880 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","EDWARDS","EDWARDS COUNTY & DISTRICT CLERK'S OFFICE - EDWARDS COUNTY ANNEX","101 E. MAIN STREET ROCKSPRINGS TX 78880 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","1, 2, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","EDWARDS","FIRST BAPTIST CHURCH - FAMILY CENTER","500 S HWY 55 ROCKSPRINGS TX 78880 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","EDWARDS","NUECES CANYON INDEPENDENT SCHOOL DISTRICT - ADMINISTRATIVE BUILDING","200 TAYLOR ST. BARKSDALE TX 78828 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","EDWARDS","PARK BUILDING - PARK BUILDING","903 N. US HWY 377 ROCKSPRINGS TX 78880 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
