"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","ATLANTA - ATLANTA CITY HALL","315 N BUCKNER ATLANTA TX 75551 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","13T"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","ATLANTA - ATLANTA ISD ADMINISTRATION OFFICE","106 W MAIN ATLANTA TX 75551 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM",""
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","ATLANTA - ATLANTA ISD ADMINISTRATION OFFICE","106 W MAIN ATLANTA TX 75551 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","17, 18"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","AVINGER - AVINGER CITY HALL","6 N MAIN AVINGER TX 75630 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","5"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","BLOOMBURG - BLOOMBURG CITY HALL","121 EAST MAIN BLOOMBURG TX 75556 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","16"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","CASS COUNTY VOTING BUILDING - VOTING BUILDING","227 E RUSH LINDEN TX 75563 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM",""
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","CASS COUNTY VOTING BUILDING - VOTING BUILDING","227 E RUSH LINDEN TX 75563 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","DOMINO - DOMINO EMPLOYEE ASSOC. BLDG","11690 FM 3129 QUEEN CITY TX 75572 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","12"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","DOUGLASSVILLE MORRISS BUILDING - NEXT TO BOWIE CASS","TX HWY 8 NEXT TO BOWIE-CASS ELECTRIC COOP DOUGLASSVILLE TX 75560 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","11, 15"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","HUFFINES CIVIC CENTER - HUFFINES CIVIC CENTER","6487 FM 251 S. BIVINS TX 75555 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","19, 20E, 21"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","HUGHES SPRINGS COMMUNITY CENTER - HUGHES SPRINGS COMMUNITY CENTER","902 1ST ST. HUGHES SPRINGS TX 75656 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","6, 7"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","KILDARE COMMUNITY CENTER - KILDARE COMMUNITY CENTER","624 COUNTY RD 1779 KILDARE TX 75562 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","MARIETTA COMMUNITY ASSOCIATION BUILIDING - BUILDING","CENTRAL AVE MARIETTA TX 75566 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","9"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CASS","QUEEN CITY, CITY HALL - CITY HALL","601 LOOP 236 QUEEN CITY TX 75572 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","14"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CASS","ATLANTA - ATLANTA CITY HALL","315 N BUCKNER ATLANTA TX 75551 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","13T"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CASS","ATLANTA - ATLANTA ISD ADMINISTRATION OFFICE","106 W MAIN ATLANTA TX 75551 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM",""
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CASS","ATLANTA - ATLANTA ISD ADMINISTRATION OFFICE","106 W MAIN ATLANTA TX 75551 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","17, 18"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CASS","AVINGER - AVINGER CITY HALL","6 N MAIN AVINGER TX 75630 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","5"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CASS","BLOOMBURG - BLOOMBURG CITY HALL","121 EAST MAIN BLOOMBURG TX 75556 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","16"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CASS","CASS COUNTY VOTING BUILDING - VOTING BUILDING","227 E RUSH LINDEN TX 75563 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM",""
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CASS","CASS COUNTY VOTING BUILDING - VOTING BUILDING","227 E RUSH LINDEN TX 75563 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 4"
