"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","DEAF SMITH","CAVINESS SPORTSPLEX - CAVINESS SPORTSPLEX","525 S. KINGWOOD  HEREFORD TX 79045 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","DEAF SMITH","DEAF SMITH COUNTY COURTHOUSE - DEAF SMITH COUNTY COURTHOUSE","235 E. 3RD ST. HERFORD TX 79045 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","1, 2, 3, 4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","DEAF SMITH","DEAF SMITH COUNTY COURTHOUSE - DEAF SMITH COUNTY COURTHOUSE","235 E. 3RD ST. HERFORD TX 79045 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","DEAF SMITH","HEREFORD COMMUNITY CENTER - HEREFORD COMMUNITY CENTER","100 AVE. C HEREFORD TX 79045 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","DEAF SMITH","HEREFORD SENIOR CITIZENS CENTER - HEREFORD SENIOR CITIZENS CENTER","426 RANGER STREET HEREFORD TX 79045 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","DEAF SMITH","CAVINESS SPORTSPLEX - CAVINESS SPORTSPLEX","525 S. KINGWOOD  HEREFORD TX 79045 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","DEAF SMITH","DEAF SMITH COUNTY COURTHOUSE - DEAF SMITH COUNTY COURTHOUSE","235 E. 3RD ST. HERFORD TX 79045 ","EARLY VOTING","02/18/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/28/2020 08:00 AM-05:00 PM","1, 2, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","DEAF SMITH","DEAF SMITH COUNTY COURTHOUSE - DEAF SMITH COUNTY COURTHOUSE","235 E. 3RD ST. HERFORD TX 79045 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","DEAF SMITH","HEREFORD COMMUNITY CENTER - HEREFORD COMMUNITY CENTER","100 AVE. C HEREFORD TX 79045 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","DEAF SMITH","HEREFORD SENIOR CITIZENS CENTER - HEREFORD SENIOR CITIZENS CENTER","426 RANGER STREET HEREFORD TX 79045 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4"
