"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CALLAHAN","COUNTY COURTHOUSE BAIRD - BASEMENT","100 W. 4TH ST. BAIRD TX 79504 ","EARLY VOTING","02/18/2020-02/18/2020 07:00 AM-07:00 PM; 02/19/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/24/2020 08:00 AM-05:00 PM; 02/25/2020-02/25/2020 07:00 AM-07:00 PM; 02/26/2020-02/28/2020 08:00 AM-05:00 PM","1, 2, 3, 4, 5, 6, 7"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CALLAHAN","COUNTY COURTHOUSE BAIRD - BASEMENT","100 W. 4TH ST. BAIRD TX 79504 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4, 5, 6, 7"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CALLAHAN","CROSS PLAINS - COMMUNITY CENTER","108 BEECH ST. CROSS PLAINS TX 76443 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4, 5, 6, 7"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CALLAHAN","EULA - SCHOOL","6040 FM 603 CLYDE TX 79510 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4, 5, 6, 7"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CALLAHAN","JUSTICE OF THE PEACE PRCT 1 OFFICE - CLYDE","208 OAK STREET CLYDE TX 79510 ","EARLY VOTING","02/18/2020-02/18/2020 07:00 AM-07:00 PM; 02/19/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/24/2020 08:00 AM-05:00 PM; 02/25/2020-02/25/2020 07:00 AM-07:00 PM; 02/26/2020-02/28/2020 08:00 AM-05:00 PM","1, 2, 3, 4, 5, 6, 7"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CALLAHAN","JUSTICE OF THE PEACE PRCT 1 OFFICE - CLYDE","208 OAK STREET CLYDE TX 79510 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4, 5, 6, 7"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","CALLAHAN","JUSTICE OF THE PEACE PRCT 4 OFFICE - CROSS PLAINS","424 SOUTH MAIN CROSS PLAINS TX 76443 ","EARLY VOTING","02/18/2020-02/18/2020 07:00 AM-07:00 PM; 02/19/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/24/2020 08:00 AM-05:00 PM; 02/25/2020-02/25/2020 07:00 AM-07:00 PM; 02/26/2020-02/28/2020 08:00 AM-05:00 PM","1, 2, 3, 4, 5, 6, 7"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CALLAHAN","COUNTY COURTHOUSE BAIRD - BASEMENT","100 W. 4TH ST. BAIRD TX 79504 ","EARLY VOTING","02/18/2020-02/18/2020 07:00 AM-07:00 PM; 02/19/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/24/2020 08:00 AM-05:00 PM; 02/25/2020-02/25/2020 07:00 AM-07:00 PM; 02/26/2020-02/28/2020 09:00 AM-05:00 PM","1, 2, 3, 4, 5, 6, 7"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CALLAHAN","COUNTY COURTHOUSE BAIRD - BASEMENT","100 W. 4TH ST. BAIRD TX 79504 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4, 5, 6, 7"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CALLAHAN","CROSS PLAINS - COMMUNITY CENTER","108 BEECH ST. CROSS PLAINS TX 76443 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4, 5, 6, 7"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CALLAHAN","EULA - SCHOOL","6040 FM 603 CLYDE TX 79510 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4, 5, 6, 7"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CALLAHAN","JUSTICE OF THE PEACE PRCT 1 OFFICE - CLYDE","208 OAK STREET CLYDE TX 79510 ","EARLY VOTING","02/18/2020-02/18/2020 07:00 AM-07:00 PM; 02/19/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/24/2020 08:00 AM-05:00 PM; 02/25/2020-02/25/2020 07:00 AM-07:00 PM; 02/26/2020-02/28/2020 09:00 AM-05:00 PM","1, 2, 3, 4, 5, 6, 7"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CALLAHAN","JUSTICE OF THE PEACE PRCT 1 OFFICE - CLYDE","208 OAK STREET CLYDE TX 79510 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1, 2, 3, 4, 5, 6, 7"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","CALLAHAN","JUSTICE OF THE PEACE PRCT 4 OFFICE - CROSS PLAINS","424 SOUTH MAIN CROSS PLAINS TX 76443 ","EARLY VOTING","02/18/2020-02/18/2020 07:00 AM-07:00 PM; 02/19/2020-02/21/2020 08:00 AM-05:00 PM; 02/24/2020-02/24/2020 08:00 AM-05:00 PM; 02/25/2020-02/25/2020 07:00 AM-07:00 PM; 02/26/2020-02/28/2020 09:00 AM-05:00 PM","1, 2, 3, 4, 5, 6, 7"
