"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KING","EARLY-KING CO CLERK'S OFFICE - EARLY-KING CO CLERK'S OFFICE","800 S BAKER ST GUTHRIE TX 79236 ","EARLY VOTING","02/18/2020-02/21/2020 09:00 AM-05:00 PM; 02/24/2020-02/28/2020 09:00 AM-05:00 PM","1, 2, 3, 4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KING","PRECINCT 1 - DUMONT COMMUNITY CENTER","310 FM 193 DUMONT TX 79236 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KING","PRECINCT 2 - GUTHRIE COMMUNITY CENTER","610 2ND ST GUTHRIE TX 79236 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KING","PRECINCT 3 - GUTHRIE BAPTIST CHURCH","505 N BAKER ST GUTHRIE TX 79236 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","3"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","KING","PRECINCT 4 - KING COUNTY COURTHOUSE","800 S BAKER ST GUTHRIE TX 79236 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KING","EARLY-KING CO CLERK'S OFFICE - EARLY-KING CO CLERK'S OFFICE","800 S BAKER ST GUTHRIE TX 79236 ","EARLY VOTING","02/18/2020-02/21/2020 09:00 AM-05:00 PM; 02/24/2020-02/28/2020 09:00 AM-05:00 PM","1, 2, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KING","PRECINCT 1 - DUMONT COMMUNITY CENTER","310 FM 193 DUMONT TX 79236 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KING","PRECINCT 2 - GUTHRIE COMMUNITY CENTER","610 2ND ST GUTHRIE TX 79236 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KING","PRECINCT 3 - GUTHRIE BAPTIST CHURCH","505 N BAKER ST GUTHRIE TX 79236 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","3"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","KING","PRECINCT 4 - KING COUNTY COURTHOUSE","800 S BAKER ST GUTHRIE TX 79236 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","4"
