"ELECTION ID","ELECTION NAME","COUNTY NAME","POLL PLACE NAME","ADDRESS","POLLING PLACE TYPE","DATE AND TIMINGS","PRECINCTS"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","STONEWALL","BREAK ROOM - STONEWALL COUNTY COURTHOUSE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","3"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","STONEWALL","COUNTY AGENTS OFFICE - STONEWALL COUNTY COURTHOUSE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","2"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","STONEWALL","COURT ROOM - STONEWALL COUNTY COURTHOUSE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","4"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","STONEWALL","FOYER - STONEWALL COUNTY COURTHOUSE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","ELECTION DAY","03/03/2020-03/03/2020 07:00 AM-07:00 PM","1"
"44145","2020 MARCH 3RD DEMOCRATIC PRIMARY","STONEWALL","STONEWALL COUNTY COURTHOUSE - CLERKS OFFICE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","EARLY VOTING","02/18/2020-02/28/2020 08:00 AM-04:30 PM","1, 2, 3, 4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","STONEWALL","BREAK ROOM - STONEWALL COUNTY COURTHOUSE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","ELECTION DAY","","3"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","STONEWALL","COUNTY AGENTS OFFICE - STONEWALL COUNTY COURTHOUSE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","ELECTION DAY","","2"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","STONEWALL","COURT ROOM - STONEWALL COUNTY COURTHOUSE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","ELECTION DAY","","4"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","STONEWALL","FOYER - STONEWALL COUNTY COURTHOUSE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","ELECTION DAY","","1"
"44146","2020 MARCH 3RD REPUBLICAN PRIMARY","STONEWALL","STONEWALL COUNTY COURTHOUSE - CLERKS OFFICE","128 TOWN SQUARE LANE ASPERMONT TX 79502 ","EARLY VOTING","",""
