,,Voting Method,,,,,,
,DANE - TOWN OF MIDDLETON - WARD 5,,330,7,13,344,246,
,DANE - TOWN OF MIDDLETON - WARD 6,,377,5,15,398,265,
,DANE - TOWN OF MIDDLETON - WARD 7,,409,8,17,425,316,
,DANE - TOWN OF MIDDLETON - WARD 8,,374,14,9,393,272,
,DANE - TOWN OF MONTROSE - WARD 1,,178,,,220,173,
,DANE - TOWN OF MONTROSE - WARD 2,,204,1,,243,190,
,DANE - TOWN OF OREGON - WARD 1,1,270,2,3,296,233,
,DANE - TOWN OF OREGON - WARD 2,,249,,,263,217,
,DANE - TOWN OF OREGON - WARD 3,1,394,4,8,411,320,
,DANE - TOWN OF OREGON - WARD 4,,404,6,9,433,338,
,DANE - TOWN OF PERRY - WARD 1,,220,,4,291,234,
,DANE - TOWN OF PLEASANT SPRINGS - WARD 1,,297,7,9,337,258,
,DANE - TOWN OF PLEASANT SPRINGS - WARD 2,1,434,3,2,478,376,
,DANE - TOWN OF PLEASANT SPRINGS - WARD 3,,208,3,1,223,182,
,DANE - TOWN OF PLEASANT SPRINGS - WARD 4,,201,3,5,232,166,
,DANE - TOWN OF PRIMROSE - WARD 1,,217,,2,290,226,
,DANE - TOWN OF ROXBURY - WARD 1,,316,,3,384,272,
,DANE - TOWN OF ROXBURY - WARD 2,,284,,2,342,259,
,DANE - TOWN OF RUTLAND - WARD 1,,353,2,6,408,307,
,DANE - TOWN OF RUTLAND - WARD 2,1,295,3,4,369,285,
,DANE - TOWN OF SPINGDALE - WARD 1,,395,6,6,440,332,
,DANE - TOWN OF SPRINGDALE - WARD 2,1,367,5,5,417,293,
,DANE - TOWN OF SPRINGFIELD - WARD 1,,276,1,,308,227,
,DANE - TOWN OF SPRINGFIELD - WARD 2,1,304,,2,327,248,
,DANE - TOWN OF SPRINGFIELD - WARD 3,2,402,8,16,439,317,
,DANE - TOWN OF SUN PRAIRIE - WARD 1,,246,3,9,287,197,
,DANE - TOWN OF SUN PRAIRIE - WARD 2,,194,,1,235,187,
,DANE - TOWN OF SUN PRAIRIE - WARD 3,,243,3,2,297,218,
,DANE - TOWN OF VERMONT - WARD 1,,364,4,6,434,346,
,DANE - TOWN OF VERONA - WARD 1,,246,8,4,279,216,
,DANE - TOWN OF VERONA - WARD 2,,220,2,4,228,170,
,DANE - TOWN OF VERONA - WARD 3,,285,3,6,306,234,
,DANE - TOWN OF VIENNA - WARD 1,1,289,1,3,333,271,
,DANE - TOWN OF VIENNA - WARD 2,,138,1,,160,121,
,DANE - TOWN OF WESTPORT - WARD 1,2,288,,1,310,232,
,DANE - TOWN OF WESTPORT - WARD 2,,387,8,6,420,330,
,DANE - TOWN OF WESTPORT - WARD 3,,261,5,10,284,208,
,DANE - TOWN OF WESTPORT - WARD 4,,296,4,12,304,231,
,DANE - TOWN OF WESTPORT - WARD 5,2,446,12,15,480,367,
,DANE - TOWN OF YORK - WARD 1,,155,3,,241,179,
,DANE - VILLAGE OF BELLEVILLE - WARD 1,2,319,6,4,346,240,
,DANE - VILLAGE OF BELLEVILLE - WARD 2,,320,1,1,367,260,
,DANE - VILLAGE OF BLACK EARTH - WARD 1,,132,1,2,186,133,
,DANE - VILLAGE OF BLACK EARTH - WARD 2,4,285,7,4,359,244,
,DANE - VILLAGE OF BLUE MOUNDS - WARD 1,,278,8,5,337,242,
,DANE - VILLAGE OF BROOKLYN - WARD 1,,227,3,2,311,192,
,DANE - VILLAGE OF CAMBRIDGE - WARD 2,,217,3,5,262,173,
,DANE - VILLAGE OF CAMBRIDGE - WARD 3,,380,5,6,439,296,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 1,1,340,4,5,354,260,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 2,1,232,4,3,255,173,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 3,,249,3,8,268,193,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 4,,285,14,17,307,197,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 5,1,221,3,2,227,150,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 6,,187,,2,207,145,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 7,1,301,5,3,316,237,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 8,3,189,8,5,196,157,
,DANE - VILLAGE OF COTTAGE GROVE - WARD 9,,234,5,4,250,198,
,DANE - VILLAGE OF CROSS PLAINS - WARD 1,,328,4,9,360,217,
,DANE - VILLAGE OF CROSS PLAINS - WARD 2,1,320,3,7,364,256,
,DANE - VILLAGE OF CROSS PLAINS - WARD 3,,300,,1,340,246,
,DANE - VILLAGE OF CROSS PLAINS - WARD 4,,330,4,6,360,245,
,DANE - VILLAGE OF CROSS PLAINS - WARD 5,,39,1,1,36,16,
,DANE - VILLAGE OF DANE - WARD 1,110,259,,2,327,224,
,DANE - VILLAGE OF DEERFIELD - WARD 1,,169,8,1,191,139,
,DANE - VILLAGE OF DEERFIELD - WARD 2,,236,3,7,302,201,
,DANE - VILLAGE OF DEERFIELD - WARD 3,,213,4,1,255,166,
,DANE - VILLAGE OF DEFOREST - WARD 1,1,352,6,12,355,254,
,DANE - VILLAGE OF DEFOREST - WARD 10,,189,5,4,210,118,
,DANE - VILLAGE OF DEFOREST - WARD 11,,270,7,4,279,196,
,DANE - VILLAGE OF DEFOREST - WARD 12,,105,5,2,108,61,
,DANE - VILLAGE OF DEFOREST - WARD 13,,5,,,4,1,
,DANE - VILLAGE OF DEFOREST - WARD 16,,2,,,2,2,
,DANE - VILLAGE OF DEFOREST - WARD 19,,4,,,4,4,
,DANE - VILLAGE OF DEFOREST - WARD 2,,167,1,,183,118,
,DANE - VILLAGE OF DEFOREST - WARD 20,,2,,,2,1,
,DANE - VILLAGE OF DEFOREST - WARD 21,,1,,,2,2,
,DANE - VILLAGE OF DEFOREST - WARD 3,2,183,2,5,193,109,
,DANE - VILLAGE OF DEFOREST - WARD 4,1,343,1,8,358,221,
,DANE - VILLAGE OF DEFOREST - WARD 5,,375,5,4,393,258,
,DANE - VILLAGE OF DEFOREST - WARD 6,,295,5,3,303,207,
,DANE - VILLAGE OF DEFOREST - WARD 7,1,313,8,5,329,215,
,DANE - VILLAGE OF DEFOREST - WARD 8,,275,,5,279,173,
,DANE - VILLAGE OF DEFOREST - WARD 9,1,249,5,5,281,189,
,DANE - VILLAGE OF MAPLE BLUFF - WARD 1,,8,3,7,14,12,
,DANE - VILLAGE OF MAPLE BLUFF - WARD 2,,6,1,5,7,4,
,DANE - VILLAGE OF MARSHALL - WARD 1,,149,1,,178,112,
,DANE - VILLAGE OF MARSHALL - WARD 2,,98,,1,133,82,
,DANE - VILLAGE OF MARSHALL - WARD 3,1,210,,3,253,189,
,DANE - VILLAGE OF MARSHALL - WARD 4,,203,5,6,225,139,
,DANE - VILLAGE OF MARSHALL - WARD 5,,134,1,3,157,106,
,DANE - VILLAGE OF MAZOMANIE - WARD 1,80,141,,,176,128,
,DANE - VILLAGE OF MAZOMANIE - WARD 2,103,189,1,2,248,201,
,DANE - VILLAGE OF MAZOMANIE - WARD 3,79,166,,3,181,147,
,DANE - VILLAGE OF MCFARLAND - WARD 1,,348,4,7,374,264,
,DANE - VILLAGE OF MCFARLAND - WARD 10,,173,6,7,200,107,
,DANE - VILLAGE OF MCFARLAND - WARD 12,,25,,,28,25,
,DANE - VILLAGE OF MCFARLAND - WARD 13,,2,,,2,2,
,DANE - VILLAGE OF MCFARLAND - WARD 2,,312,1,2,321,213,
,DANE - VILLAGE OF MCFARLAND - WARD 3,,345,2,5,358,274,
,DANE - VILLAGE OF MCFARLAND - WARD 4,,285,4,3,292,222,
,DANE - VILLAGE OF MCFARLAND - WARD 5,1,384,5,8,398,272,
,DANE - VILLAGE OF MCFARLAND - WARD 6,,441,7,12,448,304,
,DANE - VILLAGE OF MCFARLAND - WARD 7,,353,2,3,375,251,
,DANE - VILLAGE OF MCFARLAND - WARD 8,1,353,7,7,363,264,
,DANE - VILLAGE OF MCFARLAND - WARD 9,1,260,4,2,271,193,
,DANE - VILLAGE OF MOUNT HOREB - WARD 1,,245,6,8,273,197,
,DANE - VILLAGE OF MOUNT HOREB - WARD 2,,353,10,8,385,283,
,DANE - VILLAGE OF MOUNT HOREB - WARD 3,,321,7,7,350,220,
,DANE - VILLAGE OF MOUNT HOREB - WARD 4,1,278,4,6,312,217,
,DANE - VILLAGE OF MOUNT HOREB - WARD 5,,376,9,11,406,284,
,DANE - VILLAGE OF MOUNT HOREB - WARD 6,,230,4,6,262,173,
,DANE - VILLAGE OF MOUNT HOREB - WARD 7,,350,10,11,373,262,
,DANE - VILLAGE OF MOUNT HOREB - WARD 8,1,379,5,8,393,279,
,DANE - VILLAGE OF MOUNT HOREB - WARD 9,,2,,,2,,
,DANE - VILLAGE OF OREGON - WARD 1,,268,2,3,290,203,
,DANE - VILLAGE OF OREGON - WARD 10,,344,13,7,381,248,
,DANE - VILLAGE OF OREGON - WARD 11,,182,3,4,199,136,
,DANE - VILLAGE OF OREGON - WARD 12,,315,5,2,353,270,
,DANE - VILLAGE OF OREGON - WARD 13,,9,1,,9,3,
,DANE - VILLAGE OF OREGON - WARD 2,,269,4,6,292,211,
,DANE - VILLAGE OF OREGON - WARD 3,,243,2,4,275,197,
,DANE - VILLAGE OF OREGON - WARD 4,,230,4,6,257,177,
,DANE - VILLAGE OF OREGON - WARD 5,,383,5,5,411,305,
,DANE - VILLAGE OF OREGON - WARD 6,,250,4,3,282,180,
,DANE - VILLAGE OF OREGON - WARD 7,,204,6,6,222,157,
,DANE - VILLAGE OF OREGON - WARD 8,,323,5,4,349,246,
,DANE - VILLAGE OF OREGON - WARD 9,,494,9,12,525,340,
,DANE - VILLAGE OF ROCKDALE - WARD 1,1,60,1,2,93,69,
,DANE - VILLAGE OF SHOREWOOD HILLS - WARD 1,,558,26,19,567,369,
,DANE - VILLAGE OF SHOREWOOD HILLS - WARD 2,1,590,27,37,581,364,
,DANE - VILLAGE OF WAUNAKEE - WARD 1,,559,6,6,564,409,
,DANE - VILLAGE OF WAUNAKEE - WARD 10,,1041,37,33,1058,714,
,DANE - VILLAGE OF WAUNAKEE - WARD 12,,4,,,4,2,
,DANE - VILLAGE OF WAUNAKEE - WARD 2,,576,14,7,582,433,
,DANE - VILLAGE OF WAUNAKEE - WARD 3,,424,19,10,431,285,
,DANE - VILLAGE OF WAUNAKEE - WARD 4,,513,7,6,529,407,
,DANE - VILLAGE OF WAUNAKEE - WARD 5,,453,5,6,465,348,
,DANE - VILLAGE OF WAUNAKEE - WARD 6,2,408,7,10,439,311,
,DANE - VILLAGE OF WAUNAKEE - WARD 7,,330,7,11,361,265,
,DANE - VILLAGE OF WAUNAKEE - WARD 8,,210,5,3,227,171,
,DANE - VILLAGE OF WAUNAKEE - WARD 9,,531,11,15,523,366,
,DANE - VILLAGE OF WINDSOR - WARD 1,,160,2,3,172,131,
,DANE - VILLAGE OF WINDSOR - WARD 10,,228,1,,251,187,
,DANE - VILLAGE OF WINDSOR - WARD 2,,68,1,,74,50,
,DANE - VILLAGE OF WINDSOR - WARD 3,1,211,2,3,218,165,
,DANE - VILLAGE OF WINDSOR - WARD 4,,344,3,5,352,261,
,DANE - VILLAGE OF WINDSOR - WARD 5,,361,5,6,363,244,
,DANE - VILLAGE OF WINDSOR - WARD 6,,373,8,5,388,242,
,DANE - VILLAGE OF WINDSOR - WARD 7,,364,6,2,369,269,
,DANE - VILLAGE OF WINDSOR - WARD 8,,432,12,8,458,244,
,DANE - VILLAGE OF WINDSOR - WARD 9,,189,1,2,192,128,
,DODGE - CITY OF BEAVER DAM - WARD 1,,221,7,3,280,194,
,DODGE - CITY OF BEAVER DAM - WARD 10,,217,6,1,262,185,
,DODGE - CITY OF BEAVER DAM - WARD 11,1,285,3,,352,265,
,DODGE - CITY OF BEAVER DAM - WARD 12,,127,,1,165,103,
,DODGE - CITY OF BEAVER DAM - WARD 13,,155,2,4,196,119,
,DODGE - CITY OF BEAVER DAM - WARD 14,,161,2,,208,144,
,DODGE - CITY OF BEAVER DAM - WARD 2,,204,3,4,285,183,
,DODGE - CITY OF BEAVER DAM - WARD 3,,231,2,1,313,229,
,DODGE - CITY OF BEAVER DAM - WARD 4,1,97,2,1,155,103,
,DODGE - CITY OF BEAVER DAM - WARD 5,,159,,2,226,149,
,DODGE - CITY OF BEAVER DAM - WARD 6,,193,3,5,263,182,
,DODGE - CITY OF BEAVER DAM - WARD 7,,254,6,4,330,227,
,DODGE - CITY OF BEAVER DAM - WARD 8,,256,,2,335,254,
,DODGE - CITY OF BEAVER DAM - WARD 9,,350,7,3,446,309,
,DODGE - CITY OF COLUMBUS - WARD 9,,1,,,1,1,
,DODGE - CITY OF FOX LAKE - WARD 1,,74,,1,107,75,
,DODGE - CITY OF FOX LAKE - WARD 2,,76,1,1,106,82,
,DODGE - CITY OF FOX LAKE - WARD 3,,78,3,,118,73,
,DODGE - CITY OF HARTFORD - WARD 18,,5,,,5,3,
,DODGE - CITY OF HORICON - WARD 1,1,182,1,,214,161,
,DODGE - CITY OF HORICON - WARD 2,,57,,3,77,53,
,DODGE - CITY OF HORICON - WARD 3,,98,,3,124,86,
,DODGE - CITY OF HORICON - WARD 4,,121,1,,157,116,
,DODGE - CITY OF HORICON - WARD 5,,124,,3,149,111,
,DODGE - CITY OF HORICON - WARD 6,,98,,,129,94,
,DODGE - CITY OF JUNEAU - WARD 1,,138,3,3,199,147,
,DODGE - CITY OF JUNEAU - WARD 2,1,125,6,,160,117,
,DODGE - CITY OF JUNEAU - WARD 3,,142,,,217,149,
,DODGE - CITY OF MAYVILLE - WARD 1,1,147,3,,157,123,
,DODGE - CITY OF MAYVILLE - WARD 2,2,268,,5,287,207,
,DODGE - CITY OF MAYVILLE - WARD 3,,169,,2,193,135,
,DODGE - CITY OF MAYVILLE - WARD 4,1,124,,1,135,105,
,DODGE - CITY OF MAYVILLE - WARD 5,,179,2,1,198,128,
,DODGE - CITY OF MAYVILLE - WARD 6,2,127,1,4,150,103,
,DODGE - CITY OF MAYVILLE - WARD 7,1,246,8,2,263,196,
,DODGE - CITY OF WATERTOWN - WARD 1,,327,8,4,379,279,
,DODGE - CITY OF WATERTOWN - WARD 2,,357,5,1,405,346,
,DODGE - CITY OF WATERTOWN - WARD 3,,277,3,3,333,255,
,DODGE - CITY OF WATERTOWN - WARD 4,,291,3,4,335,262,
,DODGE - CITY OF WATERTOWN - WARD 5,,250,2,3,280,225,
,DODGE - CITY OF WATERTOWN - WARD 6,,312,3,4,370,279,
,DODGE - CITY OF WATERTOWN - WARD 7,1,203,7,7,218,167,
,DODGE - CITY OF WAUPUN - WARD 1,1,204,1,1,245,164,
,DODGE - CITY OF WAUPUN - WARD 13,,20,,,18,19,
,DODGE - CITY OF WAUPUN - WARD 2,,217,2,2,244,169,
,DODGE - CITY OF WAUPUN - WARD 4,,127,2,1,143,95,
,DODGE - CITY OF WAUPUN - WARD 5,,202,2,1,220,157,
,DODGE - CITY OF WAUPUN - WARD 7,,153,2,2,182,138,
,DODGE - CITY OF WAUPUN - WARD 8,,116,,,136,92,
,DODGE - TOWN OF ASHIPPUN - WARD 1,1,167,4,1,214,152,
,DODGE - TOWN OF ASHIPPUN - WARD 2,4,296,1,4,361,274,
,DODGE - TOWN OF ASHIPPUN - WARD 3,,194,1,2,254,195,
,DODGE - TOWN OF ASHIPPUN - WARD 4,,94,1,,117,85,
,DODGE - TOWN OF BEAVER DAM - WARD 1,1,229,1,2,250,198,
,DODGE - TOWN OF BEAVER DAM - WARD 2,,74,2,,91,69,
,DODGE - TOWN OF BEAVER DAM - WARD 3,,82,,1,92,79,
,DODGE - TOWN OF BEAVER DAM - WARD 4,,180,,,203,166,
,DODGE - TOWN OF BEAVER DAM - WARD 5,,261,3,,314,245,
,DODGE - TOWN OF BEAVER DAM - WARD 6,2,166,2,4,194,162,
,DODGE - TOWN OF BEAVER DAM - WARD 7,,2,,,2,2,
,DODGE - TOWN OF BEAVER DAM - WARD 9,,1,,,2,2,
,DODGE - TOWN OF BURNETT - WARD 1,,105,,1,194,154,
,DODGE - TOWN OF BURNETT - WARD 2,,43,,,66,62,
,DODGE - TOWN OF CALAMUS - WARD 1,,176,1,,258,200,
,DODGE - TOWN OF CALAMUS - WARD 2,,30,,,48,41,
,DODGE - TOWN OF CHESTER - WARD 1,,52,,,75,66,
,DODGE - TOWN OF CHESTER - WARD 2,,48,,,86,63,
,DODGE - TOWN OF CLYMAN - WARD 1,1,192,1,4,271,206,
,DODGE - TOWN OF ELBA - WARD 1,3,290,2,3,406,314,
,DODGE - TOWN OF EMMET - WARD 1,,71,1,2,100,78,
,DODGE - TOWN OF EMMET - WARD 2,1,246,2,3,304,230,
,DODGE - TOWN OF FOX LAKE - WARD 1,1,36,,,56,39,
,DODGE - TOWN OF FOX LAKE - WARD 2,,182,2,2,229,184,
,DODGE - TOWN OF FOX LAKE - WARD 4,,53,,1,76,60,
,DODGE - TOWN OF HERMAN - WARD 1,72,171,1,,243,184,
,DODGE - TOWN OF HERMAN - WARD 2,35,113,,1,160,127,
,DODGE - TOWN OF HUBBARD - WARD 1,,113,,,186,132,
,DODGE - TOWN OF HUBBARD - WARD 2,,157,4,4,201,152,
,DODGE - TOWN OF HUBBARD - WARD 3,,99,,,119,96,
,DODGE - TOWN OF HUBBARD - WARD 4,,35,,1,57,49,
,DODGE - TOWN OF HUSTISFORD - WARD 1,,230,,2,312,249,
,DODGE - TOWN OF HUSTISFORD - WARD 2,,111,,,140,110,
,DODGE - TOWN OF LEBANON - WARD 1,,208,,1,262,203,
,DODGE - TOWN OF LEBANON - WARD 2,,183,2,,238,187,
,DODGE - TOWN OF LEROY - WARD 1,,69,1,,110,83,
,DODGE - TOWN OF LEROY - WARD 2,,94,,2,121,98,
,DODGE - TOWN OF LOMIRA - WARD 1,,166,,,224,178,
,DODGE - TOWN OF LOMIRA - WARD 2,,59,,,75,66,
,DODGE - TOWN OF LOMIRA - WARD 3,,,,,2,1,
,DODGE - TOWN OF LOWELL - WARD 1,,94,,,120,87,
,DODGE - TOWN OF LOWELL - WARD 2,,31,,,38,29,
,DODGE - TOWN OF LOWELL - WARD 3,,53,,,71,50,
,DODGE - TOWN OF LOWELL - WARD 4,,54,,,89,74,
,DODGE - TOWN OF OAK GROVE - WARD 1,,152,,,205,171,
,DODGE - TOWN OF OAK GROVE - WARD 2,,61,,,103,83,
,DODGE - TOWN OF PORTLAND - WARD 1,,118,,,174,140,
,DODGE - TOWN OF PORTLAND - WARD 2,,92,,,129,96,
,DODGE - TOWN OF RUBICON - WARD 1,2,290,2,1,359,264,
,DODGE - TOWN OF RUBICON - WARD 2,1,273,2,2,330,247,
,DODGE - TOWN OF RUBICON - WARD 3,,73,,,100,67,
,DODGE - TOWN OF SHIELDS - WARD 1,,169,1,,196,157,
,DODGE - TOWN OF THERESA - WARD 1,,78,,,108,82,
,DODGE - TOWN OF THERESA - WARD 2,2,167,1,1,229,183,
,DODGE - TOWN OF TRENTON - WARD 1,,99,,,163,120,
,DODGE - TOWN OF TRENTON - WARD 2,,133,,1,196,156,
,DODGE - TOWN OF WESTFORD - WARD 1,,251,8,5,318,252,
,DODGE - TOWN OF WESTFORD - WARD 2,,75,,,104,79,
,DODGE - TOWN OF WESTFORD - WARD 3,,5,,,6,6,
,DODGE - VILLAGE OF BROWNSVILLE - WARD 1,,139,1,1,178,129,
,DODGE - VILLAGE OF CLYMAN - WARD 1,,51,,,91,66,
,DODGE - VILLAGE OF HUSTISFORD - WARD 1,2,141,1,1,178,131,
,DODGE - VILLAGE OF HUSTISFORD - WARD 2,,113,1,1,149,105,
,DODGE - VILLAGE OF IRON RIDGE - WARD 1,2,170,3,,258,195,
,DODGE - VILLAGE OF KEKOSKEE - WARD 1,,70,,,100,76,
,DODGE - VILLAGE OF KEKOSKEE - WARD 2,,49,,,65,49,
,DODGE - VILLAGE OF KEKOSKEE - WARD 3,,60,,,96,83,
,DODGE - VILLAGE OF LOMIRA - WARD 1,1,140,3,1,169,112,
,DODGE - VILLAGE OF LOMIRA - WARD 2,,134,1,1,169,135,
,DODGE - VILLAGE OF LOMIRA - WARD 3,,121,2,2,148,108,
,DODGE - VILLAGE OF LOWELL - WARD 1,,16,,1,86,56,
,DODGE - VILLAGE OF NEOSHO - WARD 1,,109,1,3,182,121,
,DODGE - VILLAGE OF RANDOLPH - WARD 1,,108,,1,158,119,
,DODGE - VILLAGE OF RANDOLPH - WARD 2,,131,,,191,146,
,DODGE - VILLAGE OF REESEVILLE - WARD 1,,95,,,178,122,
,DODGE - VILLAGE OF THERESA - WARD 1,,84,,2,123,78,
,DODGE - VILLAGE OF THERESA - WARD 2,,97,1,2,137,102,
,DODGE - VILLAGE OF THERESA - WARD 3,,59,,,93,65,
,DOOR - CITY OF STURGEON BAY - WARD 1,,147,5,7,171,113,
,DOOR - CITY OF STURGEON BAY - WARD 10,,145,7,3,160,118,
,DOOR - CITY OF STURGEON BAY - WARD 11,,160,4,2,187,133,
,DOOR - CITY OF STURGEON BAY - WARD 12,,92,,,115,78,
,DOOR - CITY OF STURGEON BAY - WARD 13,,185,3,3,205,141,
,DOOR - CITY OF STURGEON BAY - WARD 14,,222,7,3,236,185,
,DOOR - CITY OF STURGEON BAY - WARD 15,,3,,1,5,3,
,DOOR - CITY OF STURGEON BAY - WARD 16,,13,,,14,13,
,DOOR - CITY OF STURGEON BAY - WARD 18,,5,,,5,2,
,DOOR - CITY OF STURGEON BAY - WARD 19,2,47,,1,47,34,
,DOOR - CITY OF STURGEON BAY - WARD 2,,138,2,2,158,102,
,DOOR - CITY OF STURGEON BAY - WARD 20,,35,1,1,43,24,
,DOOR - CITY OF STURGEON BAY - WARD 23,,6,,,7,3,
,DOOR - CITY OF STURGEON BAY - WARD 25,,2,,,2,2,
,DOOR - CITY OF STURGEON BAY - WARD 26,,2,,,2,2,
,DOOR - CITY OF STURGEON BAY - WARD 27,,15,,,16,10,
,DOOR - CITY OF STURGEON BAY - WARD 3,,225,5,1,238,173,
,DOOR - CITY OF STURGEON BAY - WARD 30,,2,,,2,,
,DOOR - CITY OF STURGEON BAY - WARD 4,,209,4,2,228,178,
,DOOR - CITY OF STURGEON BAY - WARD 5,1,366,4,9,387,290,
,DOOR - CITY OF STURGEON BAY - WARD 6,,113,5,4,127,87,
,DOOR - CITY OF STURGEON BAY - WARD 7,,69,1,,77,59,
,DOOR - CITY OF STURGEON BAY - WARD 8,,212,9,6,225,164,
,DOOR - CITY OF STURGEON BAY - WARD 9,,195,3,3,223,165,
,DOOR - TOWN OF BAILEYS HARBOR - WARD 1,,224,11,,240,194,
,DOOR - TOWN OF BAILEYS HARBOR - WARD 2,,293,10,5,310,240,
,DOOR - TOWN OF BRUSSELS - WARD 1,,67,,,100,67,
,DOOR - TOWN OF BRUSSELS - WARD 2,,164,3,,211,171,
,DOOR - TOWN OF CLAYBANKS - WARD 1,,122,4,3,158,130,
,DOOR - TOWN OF EGG HARBOR - WARD 1,,271,8,10,316,246,
,DOOR - TOWN OF EGG HARBOR - WARD 2,2,168,4,,180,149,
,DOOR - TOWN OF EGG HARBOR - WARD 3,,16,,,22,14,
,DOOR - TOWN OF FORESTVILLE - WARD 1,,180,,1,213,151,
,DOOR - TOWN OF FORESTVILLE - WARD 2,,108,2,1,150,116,
,DOOR - TOWN OF GARDNER - WARD 1,,196,3,5,247,194,
,DOOR - TOWN OF GARDNER - WARD 2,,135,6,2,177,145,
,DOOR - TOWN OF GIBRALTAR - WARD 1,3,294,14,9,316,246,
,DOOR - TOWN OF GIBRALTAR - WARD 2,2,219,16,4,229,175,
,DOOR - TOWN OF JACKSONPORT - WARD 1,,182,3,3,200,160,
,DOOR - TOWN OF JACKSONPORT - WARD 2,2,110,3,3,136,104,
,DOOR - TOWN OF LIBERTY GROVE - WARD 1,,325,21,5,342,260,
,DOOR - TOWN OF LIBERTY GROVE - WARD 2,,256,10,3,265,206,
,DOOR - TOWN OF LIBERTY GROVE - WARD 3,,316,13,9,346,265,
,DOOR - TOWN OF NASEWAUPEE - WARD 1,,257,9,10,311,249,
,DOOR - TOWN OF NASEWAUPEE - WARD 2,,109,5,4,148,112,
,DOOR - TOWN OF NASEWAUPEE - WARD 3,2,178,4,2,213,171,
,DOOR - TOWN OF SEVASTOPOL - WARD 1,,216,3,1,241,194,
,DOOR - TOWN OF SEVASTOPOL - WARD 2,,138,8,6,151,115,
,DOOR - TOWN OF SEVASTOPOL - WARD 3,1,328,12,8,336,284,
,DOOR - TOWN OF SEVASTOPOL - WARD 4,,122,3,4,127,110,
,DOOR - TOWN OF SEVASTOPOL - WARD 5,5,306,6,6,326,263,
,DOOR - TOWN OF STURGEON BAY - WARD 1,,1,,2,3,2,
,DOOR - TOWN OF STURGEON BAY - WARD 2,,3,,,6,5,
,DOOR - TOWN OF UNION - WARD 1,,6,,1,7,5,
,DOOR - TOWN OF WASHINGTON - WARD 1,,6,1,4,8,6,
,DOOR - VILLAGE OF EGG HARBOR - WARD 1,,2,3,3,5,4,
,DOOR - VILLAGE OF EPHRAIM - WARD 1,,2,,,3,2,
,DOOR - VILLAGE OF FORESTVILLE - WARD 1,,1,,,1,,
,DOOR - VILLAGE OF SISTER BAY - WARD 1,,7,1,6,8,5,
,DOUGLAS - CITY OF SUPERIOR - WARD 1,1,309,,5,422,280,
,DOUGLAS - CITY OF SUPERIOR - WARD 10,,95,,3,124,85,
,DOUGLAS - CITY OF SUPERIOR - WARD 11,,162,2,4,207,149,
,DOUGLAS - CITY OF SUPERIOR - WARD 12,1,189,6,7,296,185,
,DOUGLAS - CITY OF SUPERIOR - WARD 13,,458,2,10,543,373,
,DOUGLAS - CITY OF SUPERIOR - WARD 14,,117,1,1,164,119,
,DOUGLAS - CITY OF SUPERIOR - WARD 15,,53,,1,70,42,
,DOUGLAS - CITY OF SUPERIOR - WARD 16,,110,,2,143,82,
,DOUGLAS - CITY OF SUPERIOR - WARD 17,12,191,4,7,268,149,
,DOUGLAS - CITY OF SUPERIOR - WARD 18,2,50,1,3,69,37,
,DOUGLAS - CITY OF SUPERIOR - WARD 19,1,44,1,1,57,30,
,DOUGLAS - CITY OF SUPERIOR - WARD 2,,103,,,126,88,
,DOUGLAS - CITY OF SUPERIOR - WARD 20,,80,1,1,108,60,
,DOUGLAS - CITY OF SUPERIOR - WARD 21,,243,5,11,347,170,
,DOUGLAS - CITY OF SUPERIOR - WARD 22,,54,2,1,71,42,
,DOUGLAS - CITY OF SUPERIOR - WARD 23,1,288,4,7,389,238,
,DOUGLAS - CITY OF SUPERIOR - WARD 24,,16,,,28,21,
,DOUGLAS - CITY OF SUPERIOR - WARD 25,2,79,3,2,105,67,
,DOUGLAS - CITY OF SUPERIOR - WARD 26,,17,,1,22,11,
,DOUGLAS - CITY OF SUPERIOR - WARD 27,2,431,10,6,534,380,
,DOUGLAS - CITY OF SUPERIOR - WARD 28,,153,,2,183,135,
,DOUGLAS - CITY OF SUPERIOR - WARD 29,,68,,,89,64,
,DOUGLAS - CITY OF SUPERIOR - WARD 3,,218,3,4,274,185,
,DOUGLAS - CITY OF SUPERIOR - WARD 30,2,46,,,72,40,
,DOUGLAS - CITY OF SUPERIOR - WARD 31,2,41,2,3,74,41,
,DOUGLAS - CITY OF SUPERIOR - WARD 32,13,160,1,1,236,150,
,DOUGLAS - CITY OF SUPERIOR - WARD 4,,63,,,101,57,
,DOUGLAS - CITY OF SUPERIOR - WARD 5,3,152,1,,225,145,
,DOUGLAS - CITY OF SUPERIOR - WARD 6,,180,2,3,259,182,
,DOUGLAS - CITY OF SUPERIOR - WARD 7,1,350,13,11,436,287,
,DOUGLAS - CITY OF SUPERIOR - WARD 8,,176,4,8,234,165,
