,,Voter Status,,
,DOUGLAS - CITY OF SUPERIOR - WARD 22,12,,
,DOUGLAS - CITY OF SUPERIOR - WARD 23,33,,
,DOUGLAS - CITY OF SUPERIOR - WARD 24,1,,
,DOUGLAS - CITY OF SUPERIOR - WARD 25,9,,
,DOUGLAS - CITY OF SUPERIOR - WARD 27,44,,
,DOUGLAS - CITY OF SUPERIOR - WARD 28,19,,
,DOUGLAS - CITY OF SUPERIOR - WARD 29,2,,
,DOUGLAS - CITY OF SUPERIOR - WARD 3,26,,
,DOUGLAS - CITY OF SUPERIOR - WARD 30,6,,
,DOUGLAS - CITY OF SUPERIOR - WARD 31,1,,
,DOUGLAS - CITY OF SUPERIOR - WARD 32,19,,
,DOUGLAS - CITY OF SUPERIOR - WARD 4,10,,
,DOUGLAS - CITY OF SUPERIOR - WARD 5,22,,
,DOUGLAS - CITY OF SUPERIOR - WARD 6,28,,
,DOUGLAS - CITY OF SUPERIOR - WARD 7,39,,
,DOUGLAS - CITY OF SUPERIOR - WARD 8,26,,
,DOUGLAS - CITY OF SUPERIOR - WARD 9,10,,
,DOUGLAS - TOWN OF AMNICON - WARD 1,19,,
,DOUGLAS - TOWN OF AMNICON - WARD 2,23,,
,DOUGLAS - TOWN OF BENNETT - WARD 1,26,,
,DOUGLAS - TOWN OF BRULE - WARD 1,3,,
,DOUGLAS - TOWN OF BRULE - WARD 2,17,,
,DOUGLAS - TOWN OF CLOVERLAND - WARD 1,1,,
,DOUGLAS - TOWN OF DAIRYLAND - WARD 1,7,,
,DOUGLAS - TOWN OF GORDON - WARD 1,13,,
,DOUGLAS - TOWN OF HAWTHORNE - WARD 1,15,,
,DOUGLAS - TOWN OF HAWTHORNE - WARD 2,15,,
,DOUGLAS - TOWN OF HIGHLAND - WARD 1,10,,
,DOUGLAS - TOWN OF LAKESIDE - WARD 1,14,,
,DOUGLAS - TOWN OF MAPLE - WARD 1,23,,
,DOUGLAS - TOWN OF OAKLAND - WARD 1,12,,
,DOUGLAS - TOWN OF OAKLAND - WARD 2,19,,
,DOUGLAS - TOWN OF PARKLAND - WARD 1,7,,
,DOUGLAS - TOWN OF PARKLAND - WARD 2,11,,
,DOUGLAS - TOWN OF SOLON SPRINGS - WARD 1,5,,
,DOUGLAS - TOWN OF SOLON SPRINGS - WARD 2,19,,
,DOUGLAS - TOWN OF SOLON SPRINGS - WARD 3,8,,
,DOUGLAS - TOWN OF SUMMIT - WARD 1,23,,
,DOUGLAS - TOWN OF SUMMIT - WARD 2,8,,
,DOUGLAS - TOWN OF SUPERIOR - WARD 1,52,,
,DOUGLAS - TOWN OF SUPERIOR - WARD 2,35,,
,DOUGLAS - TOWN OF WASCOTT - WARD 1,19,,
,DOUGLAS - VILLAGE OF LAKE NEBAGAMON - WARD 1,24,,
,DOUGLAS - VILLAGE OF LAKE NEBAGAMON - WARD 2,23,,
,DOUGLAS - VILLAGE OF OLIVER - WARD 1,14,,
,DOUGLAS - VILLAGE OF POPLAR - WARD 1,10,,
,DOUGLAS - VILLAGE OF SOLON SPRINGS - WARD 1,15,,
,DOUGLAS - VILLAGE OF SUPERIOR - WARD 1,21,,
,DUNN - CITY OF MENOMONIE - WARD 1,52,,
,DUNN - CITY OF MENOMONIE - WARD 10,51,,
,DUNN - CITY OF MENOMONIE - WARD 11,53,,
,DUNN - CITY OF MENOMONIE - WARD 2,35,,
,DUNN - CITY OF MENOMONIE - WARD 3,13,,
,DUNN - CITY OF MENOMONIE - WARD 4,5,,
,DUNN - CITY OF MENOMONIE - WARD 5,3,,
,DUNN - CITY OF MENOMONIE - WARD 6,24,,
,DUNN - CITY OF MENOMONIE - WARD 7,1,,
,DUNN - CITY OF MENOMONIE - WARD 8,22,,
,DUNN - CITY OF MENOMONIE - WARD 9,40,,
,DUNN - TOWN OF COLFAX - WARD 1,4,,
,DUNN - TOWN OF COLFAX - WARD 2,2,,
,DUNN - TOWN OF COLFAX - WARD 3,25,,
,DUNN - TOWN OF DUNN - WARD 1,44,,
,DUNN - TOWN OF DUNN - WARD 2,25,,
,DUNN - TOWN OF EAU GALLE - WARD 1,29,,
,DUNN - TOWN OF ELK MOUND - WARD 1,31,,
,DUNN - TOWN OF ELK MOUND - WARD 2,6,,
,DUNN - TOWN OF ELK MOUND - WARD 3,66,,
,DUNN - TOWN OF GRANT - WARD 1,4,,
,DUNN - TOWN OF GRANT - WARD 2,13,,
,DUNN - TOWN OF HAY RIVER - WARD 1,18,,
,DUNN - TOWN OF HAY RIVER - WARD 2,6,,
,DUNN - TOWN OF LUCAS - WARD 1,24,,
,DUNN - TOWN OF MENOMONIE - WARD 1,14,,
,DUNN - TOWN OF MENOMONIE - WARD 2,63,,
,DUNN - TOWN OF MENOMONIE - WARD 3,65,,
,DUNN - TOWN OF NEW HAVEN - WARD 1,15,,
,DUNN - TOWN OF OTTER CREEK - WARD 1,15,,
,DUNN - TOWN OF PERU - WARD 1,9,,
,DUNN - TOWN OF RED CEDAR - WARD 1,52,,
,DUNN - TOWN OF RED CEDAR - WARD 2,41,,
,DUNN - TOWN OF RED CEDAR - WARD 3,7,,
,DUNN - TOWN OF ROCK CREEK - WARD 1,44,,
,DUNN - TOWN OF SAND CREEK - WARD 1,12,,
,DUNN - TOWN OF SHERIDAN - WARD 1,10,,
,DUNN - TOWN OF SHERMAN - WARD 1,31,,
,DUNN - TOWN OF SPRING BROOK - WARD 1,12,,
,DUNN - TOWN OF SPRING BROOK - WARD 2,73,,
,DUNN - TOWN OF STANTON - WARD 1,18,,
,DUNN - TOWN OF TAINTER - WARD 1,12,,
,DUNN - TOWN OF TAINTER - WARD 2,52,,
,DUNN - TOWN OF TAINTER - WARD 3,29,,
,DUNN - TOWN OF TIFFANY - WARD 2,13,,
,DUNN - TOWN OF WESTON - WARD 1,8,,
,DUNN - TOWN OF WESTON - WARD 2,9,,
,DUNN - TOWN OF WILSON - WARD 1,5,,
,DUNN - VILLAGE OF BOYCEVILLE - WARD 1,18,,
,DUNN - VILLAGE OF COLFAX - WARD 1,31,,
,DUNN - VILLAGE OF COLFAX - WARD 2,8,,
,DUNN - VILLAGE OF DOWNING - WARD 1,4,,
,DUNN - VILLAGE OF ELK MOUND - WARD 1,17,,
,DUNN - VILLAGE OF KNAPP - WARD 1,10,,
,DUNN - VILLAGE OF WHEELER - WARD 1,3,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 1,46,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 10,8,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 11,73,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 2,34,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 3,16,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 4,31,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 5,29,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 6,15,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 7,27,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 8,14,,
,EAU CLAIRE - CITY OF ALTOONA - WARD 9,25,,
,EAU CLAIRE - CITY OF AUGUSTA - WARD 1,3,,
,EAU CLAIRE - CITY OF AUGUSTA - WARD 2,12,,
,EAU CLAIRE - CITY OF AUGUSTA - WARD 3,4,,
,EAU CLAIRE - CITY OF AUGUSTA - WARD 4,4,,
,EAU CLAIRE - CITY OF AUGUSTA - WARD 5,6,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 1,22,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 10,63,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 11,81,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 12,99,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 13,21,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 14,85,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 15,71,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 17,125,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 18,48,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 19,20,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 2,19,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 20,4,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 21,53,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 22,28,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 23,79,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 25,131,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 26,27,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 27,6,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 28,33,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 29,84,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 3,168,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 30,80,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 31,45,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 32,82,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 33,24,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 34,33,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 35,75,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 36,33,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 37,48,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 38,29,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 39,36,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 4,35,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 42,41,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 43,15,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 44,6,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 45,52,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 46,52,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 47,30,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 48,19,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 49,25,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 5,4,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 57,1,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 6,17,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 65,4,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 69,1,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 7,45,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 8,47,,
,EAU CLAIRE - CITY OF EAU CLAIRE - WARD 9,25,,
,EAU CLAIRE - TOWN OF BRIDGE CREEK - WARD 1,34,,
,EAU CLAIRE - TOWN OF BRIDGE CREEK - WARD 2,11,,
,EAU CLAIRE - TOWN OF BRUNSWICK - WARD 1,41,,
,EAU CLAIRE - TOWN OF BRUNSWICK - WARD 2,44,,
,EAU CLAIRE - TOWN OF CLEAR CREEK - WARD 1,17,,
,EAU CLAIRE - TOWN OF CLEAR CREEK - WARD 2,22,,
,EAU CLAIRE - TOWN OF DRAMMEN - WARD 1,15,,
,EAU CLAIRE - TOWN OF FAIRCHILD - WARD 1,8,,
,EAU CLAIRE - TOWN OF LINCOLN - WARD 1,35,,
,EAU CLAIRE - TOWN OF LINCOLN - WARD 2,16,,
,EAU CLAIRE - TOWN OF LUDINGTON - WARD 1,28,,
,EAU CLAIRE - TOWN OF OTTER CREEK - WARD 1,16,,
,EAU CLAIRE - TOWN OF PLEASANT VALLEY - WARD 1,37,,
,EAU CLAIRE - TOWN OF PLEASANT VALLEY - WARD 2,29,,
,EAU CLAIRE - TOWN OF PLEASANT VALLEY - WARD 3,72,,
,EAU CLAIRE - TOWN OF PLEASANT VALLEY - WARD 4,91,,
,EAU CLAIRE - TOWN OF SEYMOUR - WARD 1,50,,
,EAU CLAIRE - TOWN OF SEYMOUR - WARD 2,3,,
,EAU CLAIRE - TOWN OF SEYMOUR - WARD 3,9,,
,EAU CLAIRE - TOWN OF SEYMOUR - WARD 4,55,,
,EAU CLAIRE - TOWN OF SEYMOUR - WARD 5,13,,
,EAU CLAIRE - TOWN OF SEYMOUR - WARD 6,53,,
,EAU CLAIRE - TOWN OF UNION - WARD 1,31,,
,EAU CLAIRE - TOWN OF UNION - WARD 2,44,,
,EAU CLAIRE - TOWN OF UNION - WARD 3,32,,
,EAU CLAIRE - TOWN OF UNION - WARD 4,5,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 1,8,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 10,20,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 11,29,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 12,59,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 2,58,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 3,7,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 4,9,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 5,53,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 6,7,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 7,23,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 8,86,,
,EAU CLAIRE - TOWN OF WASHINGTON - WARD 9,65,,
,EAU CLAIRE - TOWN OF WILSON - WARD 1,8,,
,EAU CLAIRE - VILLAGE OF FAIRCHILD - WARD 1,10,,
,EAU CLAIRE - VILLAGE OF FALL CREEK - WARD 1,25,,
,EAU CLAIRE - VILLAGE OF FALL CREEK - WARD 2,29,,
,FLORENCE - TOWN OF AURORA - WARD 1,10,,
,FLORENCE - TOWN OF AURORA - WARD 2,15,,
,FLORENCE - TOWN OF AURORA - WARD 3,12,,
,FLORENCE - TOWN OF COMMONWEALTH - WARD 1,9,,
,FLORENCE - TOWN OF COMMONWEALTH - WARD 2,2,,
,FLORENCE - TOWN OF COMMONWEALTH - WARD 3,3,,
,FLORENCE - TOWN OF FENCE - WARD 1,19,,
,FLORENCE - TOWN OF FLORENCE - WARD 1,7,,
,FLORENCE - TOWN OF FLORENCE - WARD 2,14,,
,FLORENCE - TOWN OF FLORENCE - WARD 3,11,,
,FLORENCE - TOWN OF FLORENCE - WARD 4,2,,
,FLORENCE - TOWN OF FLORENCE - WARD 5,28,,
,FLORENCE - TOWN OF FLORENCE - WARD 6,22,,
,FLORENCE - TOWN OF FLORENCE - WARD 7,8,,
,FLORENCE - TOWN OF HOMESTEAD - WARD 1,18,,
,FLORENCE - TOWN OF LONG LAKE - WARD 1,2,,
,FLORENCE - TOWN OF TIPLER - WARD 1,6,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 1,30,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 10,90,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 11,27,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 12,66,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 13,38,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 14,57,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 15,74,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 16,55,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 17,4,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 18,2,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 19,37,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 2,34,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 21,73,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 22,82,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 23,113,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 24,121,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 25,141,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 3,78,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 4,35,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 5,86,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 6,63,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 7,41,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 8,67,,
,FOND DU LAC - CITY OF FOND DU LAC - WARD 9,27,,
,FOND DU LAC - CITY OF RIPON - WARD 1,20,,
,FOND DU LAC - CITY OF RIPON - WARD 10,28,,
,FOND DU LAC - CITY OF RIPON - WARD 11,31,,
,FOND DU LAC - CITY OF RIPON - WARD 2,36,,
,FOND DU LAC - CITY OF RIPON - WARD 3,13,,
,FOND DU LAC - CITY OF RIPON - WARD 4,1,,
,FOND DU LAC - CITY OF RIPON - WARD 5,39,,
,FOND DU LAC - CITY OF RIPON - WARD 6,15,,
,FOND DU LAC - CITY OF RIPON - WARD 7,30,,
,FOND DU LAC - CITY OF RIPON - WARD 8,17,,
,FOND DU LAC - CITY OF RIPON - WARD 9,24,,
,FOND DU LAC - CITY OF WAUPUN - WARD 10,37,,
,FOND DU LAC - CITY OF WAUPUN - WARD 11,32,,
,FOND DU LAC - CITY OF WAUPUN - WARD 12,20,,
,FOND DU LAC - CITY OF WAUPUN - WARD 9,87,,
,FOND DU LAC - TOWN OF ALTO - WARD 1,22,,
,FOND DU LAC - TOWN OF ALTO - WARD 2,7,,
,FOND DU LAC - TOWN OF ASHFORD - WARD 1,27,,
,FOND DU LAC - TOWN OF ASHFORD - WARD 2,30,,
,FOND DU LAC - TOWN OF ASHFORD - WARD 3,32,,
,FOND DU LAC - TOWN OF AUBURN - WARD 1,48,,
,FOND DU LAC - TOWN OF AUBURN - WARD 2,57,,
,FOND DU LAC - TOWN OF AUBURN - WARD 3,75,,
,FOND DU LAC - TOWN OF BYRON - WARD 1,47,,
,FOND DU LAC - TOWN OF BYRON - WARD 2,23,,
,FOND DU LAC - TOWN OF CALUMET - WARD 1,34,,
,FOND DU LAC - TOWN OF CALUMET - WARD 2,26,,
,FOND DU LAC - TOWN OF EDEN - WARD 1,29,,
,FOND DU LAC - TOWN OF EDEN - WARD 2,28,,
,FOND DU LAC - TOWN OF ELDORADO - WARD 1,32,,
,FOND DU LAC - TOWN OF ELDORADO - WARD 2,15,,
,FOND DU LAC - TOWN OF ELDORADO - WARD 3,16,,
,FOND DU LAC - TOWN OF EMPIRE - WARD 1,36,,
,FOND DU LAC - TOWN OF EMPIRE - WARD 2,48,,
,FOND DU LAC - TOWN OF EMPIRE - WARD 3,66,,
,FOND DU LAC - TOWN OF EMPIRE - WARD 4,17,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 1,62,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 2,34,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 3,58,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 4,1,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 5,29,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 6,3,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 7,1,,
,FOND DU LAC - TOWN OF FOND DU LAC - WARD 8,8,,
,FOND DU LAC - TOWN OF FOREST - WARD 1,26,,
,FOND DU LAC - TOWN OF FOREST - WARD 2,25,,
,FOND DU LAC - TOWN OF FRIENDSHIP - WARD 1,40,,
,FOND DU LAC - TOWN OF FRIENDSHIP - WARD 2,45,,
,FOND DU LAC - TOWN OF FRIENDSHIP - WARD 3,16,,
,FOND DU LAC - TOWN OF LAMARTINE - WARD 1,45,,
,FOND DU LAC - TOWN OF LAMARTINE - WARD 2,30,,
,FOND DU LAC - TOWN OF MARSHFIELD - WARD 1,14,,
,FOND DU LAC - TOWN OF MARSHFIELD - WARD 2,36,,
,FOND DU LAC - TOWN OF METOMEN - WARD 1,15,,
,FOND DU LAC - TOWN OF METOMEN - WARD 2,12,,
,FOND DU LAC - TOWN OF OAKFIELD - WARD 1,15,,
,FOND DU LAC - TOWN OF OAKFIELD - WARD 2,18,,
,FOND DU LAC - TOWN OF OSCEOLA - WARD 1,65,,
,FOND DU LAC - TOWN OF OSCEOLA - WARD 2,57,,
,FOND DU LAC - TOWN OF RIPON - WARD 1,41,,
,FOND DU LAC - TOWN OF RIPON - WARD 2,16,,
,FOND DU LAC - TOWN OF ROSENDALE - WARD 1,40,,
,FOND DU LAC - TOWN OF SPRINGVALE - WARD 1,27,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 1,80,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 2,44,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 3,72,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 4,65,,
,FOND DU LAC - TOWN OF TAYCHEEDAH - WARD 5,78,,
,FOND DU LAC - TOWN OF WAUPUN - WARD 1,37,,
,FOND DU LAC - TOWN OF WAUPUN - WARD 2,31,,
,FOND DU LAC - VILLAGE OF BRANDON - WARD 1,40,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 1,15,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 2,14,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 3,17,,
,FOND DU LAC - VILLAGE OF CAMPBELLSPORT - WARD 4,17,,
,FOND DU LAC - VILLAGE OF EDEN - WARD 1,17,,
,FOND DU LAC - VILLAGE OF FAIRWATER - WARD 1,2,,
,FOND DU LAC - VILLAGE OF MOUNT CALVARY - WARD 1,18,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 1,78,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 2,31,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 3,37,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 4,17,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 5,33,,
,FOND DU LAC - VILLAGE OF NORTH FOND DU LAC - WARD 6,10,,
,FOND DU LAC - VILLAGE OF OAKFIELD - WARD 1,26,,
,FOND DU LAC - VILLAGE OF OAKFIELD - WARD 2,29,,
,FOND DU LAC - VILLAGE OF ROSENDALE - WARD 1,16,,
,FOND DU LAC - VILLAGE OF ROSENDALE - WARD 2,29,,
,FOND DU LAC - VILLAGE OF ST. CLOUD - WARD 1,15,,
,FOREST - CITY OF CRANDON - WARD 1,11,,
,FOREST - CITY OF CRANDON - WARD 2,12,,
,FOREST - CITY OF CRANDON - WARD 3,14,,
,FOREST - CITY OF CRANDON - WARD 4,15,,
,FOREST - TOWN OF ALVIN - WARD 1,3,,
,FOREST - TOWN OF ARGONNE - WARD 1,2,,
,FOREST - TOWN OF ARGONNE - WARD 2,20,,
,FOREST - TOWN OF ARGONNE - WARD 3,4,,
,FOREST - TOWN OF ARMSTRONG CREEK - WARD 1,9,,
,FOREST - TOWN OF BLACKWELL - WARD 1,1,,
,FOREST - TOWN OF CASWELL - WARD 1,5,,
,FOREST - TOWN OF CRANDON - WARD 1,22,,
,FOREST - TOWN OF CRANDON - WARD 2,3,,
,FOREST - TOWN OF CRANDON - WARD 3,4,,
,FOREST - TOWN OF FREEDOM - WARD 1,15,,
,FOREST - TOWN OF HILES - WARD 1,14,,
,FOREST - TOWN OF LAONA - WARD 1,12,,
,FOREST - TOWN OF LAONA - WARD 2,6,,
,FOREST - TOWN OF LAONA - WARD 3,11,,
,FOREST - TOWN OF LINCOLN - WARD 1,28,,
,FOREST - TOWN OF LINCOLN - WARD 2,6,,
,FOREST - TOWN OF LINCOLN - WARD 3,16,,
,FOREST - TOWN OF NASHVILLE - WARD 1,20,,
,FOREST - TOWN OF NASHVILLE - WARD 2,4,,
,FOREST - TOWN OF NASHVILLE - WARD 3,4,,
,FOREST - TOWN OF POPPLE RIVER - WARD 1,1,,
,FOREST - TOWN OF ROSS - WARD 1,2,,
,FOREST - TOWN OF WABENO - WARD 1,6,,
,FOREST - TOWN OF WABENO - WARD 2,1,,
,FOREST - TOWN OF WABENO - WARD 3,1,,
,FOREST - TOWN OF WABENO - WARD 4,9,,
,FOREST - TOWN OF WABENO - WARD 5,1,,
,GRANT - CITY OF BOSCOBEL - WARD 1,15,,
,GRANT - CITY OF BOSCOBEL - WARD 2,44,,
,GRANT - CITY OF BOSCOBEL - WARD 3,32,,
,GRANT - CITY OF BOSCOBEL - WARD 4,26,,
,GRANT - CITY OF CUBA CITY - WARD 1,18,,
,GRANT - CITY OF CUBA CITY - WARD 2,14,,
,GRANT - CITY OF CUBA CITY - WARD 3,10,,
,GRANT - CITY OF CUBA CITY - WARD 4,8,,
,GRANT - CITY OF FENNIMORE - WARD 1,12,,
,GRANT - CITY OF FENNIMORE - WARD 2,15,,
,GRANT - CITY OF FENNIMORE - WARD 3,21,,
,GRANT - CITY OF FENNIMORE - WARD 4,25,,
,GRANT - CITY OF LANCASTER - WARD 1,16,,
,GRANT - CITY OF LANCASTER - WARD 2,17,,
,GRANT - CITY OF LANCASTER - WARD 3,11,,
,GRANT - CITY OF LANCASTER - WARD 4,19,,
,GRANT - CITY OF LANCASTER - WARD 5,9,,
,GRANT - CITY OF LANCASTER - WARD 6,26,,
,GRANT - CITY OF PLATTEVILLE - WARD 1,41,,
,GRANT - CITY OF PLATTEVILLE - WARD 2,78,,
,GRANT - CITY OF PLATTEVILLE - WARD 3,38,,
,GRANT - CITY OF PLATTEVILLE - WARD 4,35,,
,GRANT - CITY OF PLATTEVILLE - WARD 5,13,,
,GRANT - CITY OF PLATTEVILLE - WARD 6,17,,
,GRANT - CITY OF PLATTEVILLE - WARD 7,38,,
,GRANT - CITY OF PLATTEVILLE - WARD 8,39,,
,GRANT - TOWN OF BEETOWN - WARD 1,17,,
,GRANT - TOWN OF BLOOMINGTON - WARD 1,4,,
,GRANT - TOWN OF BOSCOBEL - WARD 1,6,,
,GRANT - TOWN OF BOSCOBEL - WARD 2,6,,
,GRANT - TOWN OF CASSVILLE - WARD 1,8,,
,GRANT - TOWN OF CASTLE ROCK - WARD 1,14,,
,GRANT - TOWN OF CLIFTON - WARD 1,4,,
,GRANT - TOWN OF CLIFTON - WARD 2,4,,
,GRANT - TOWN OF ELLENBORO - WARD 1,17,,
,GRANT - TOWN OF FENNIMORE - WARD 1,11,,
,GRANT - TOWN OF FENNIMORE - WARD 2,4,,
,GRANT - TOWN OF GLEN HAVEN - WARD 1,5,,
,GRANT - TOWN OF HARRISON - WARD 1,16,,
,GRANT - TOWN OF HAZEL GREEN - WARD 1,13,,
,GRANT - TOWN OF HAZEL GREEN - WARD 2,12,,
,GRANT - TOWN OF HICKORY GROVE - WARD 1,9,,
,GRANT - TOWN OF JAMESTOWN - WARD 1,35,,
,GRANT - TOWN OF JAMESTOWN - WARD 2,18,,
,GRANT - TOWN OF JAMESTOWN - WARD 3,14,,
,GRANT - TOWN OF LIBERTY - WARD 1,13,,
,GRANT - TOWN OF LIMA - WARD 1,29,,
,GRANT - TOWN OF LITTLE GRANT - WARD 1,4,,
,GRANT - TOWN OF MARION - WARD 1,16,,
,GRANT - TOWN OF MILLVILLE - WARD 1,4,,
,GRANT - TOWN OF MOUNT HOPE - WARD 1,1,,
,GRANT - TOWN OF MOUNT IDA - WARD 1,16,,
,GRANT - TOWN OF MUSCODA - WARD 1,11,,
,GRANT - TOWN OF NORTH LANCASTER - WARD 1,26,,
,GRANT - TOWN OF PARIS - WARD 1,6,,
,GRANT - TOWN OF PARIS - WARD 2,7,,
,GRANT - TOWN OF PATCH GROVE - WARD 1,14,,
,GRANT - TOWN OF PLATTEVILLE - WARD 1,48,,
,GRANT - TOWN OF PLATTEVILLE - WARD 2,25,,
