,,Voting Method,,,,,,
,,Null,Absentee,Early Vote,Mail,Polling,Unknown,
,,Count,Count,Count,Count,Count,Count,
Precinct Name,Null,,227,38,128,407,197,
,ADAMS - CITY OF ADAMS - WARD 1,,6,,,10,4,
,ADAMS - CITY OF ADAMS - WARD 2,,9,,,14,8,
,ADAMS - CITY OF ADAMS - WARD 3,,6,,,10,8,
,ADAMS - CITY OF ADAMS - WARD 4,,1,,,3,2,
,ADAMS - CITY OF WISCONSIN DELLS - WARD 5,,,,,1,,
,ADAMS - TOWN OF ADAMS - WARD 1,,6,,1,13,4,
,ADAMS - TOWN OF ADAMS - WARD 2,,,,,5,1,
,ADAMS - TOWN OF BIG FLATS - WARD 1,,5,,,7,2,
,ADAMS - TOWN OF BIG FLATS - WARD 2,,3,,,6,2,
,ADAMS - TOWN OF COLBURN - WARD 1,,3,,,3,1,
,ADAMS - TOWN OF DELL PRAIRIE - WARD 1,,4,,,9,5,
,ADAMS - TOWN OF DELL PRAIRIE - WARD 2,,15,1,1,21,9,
,ADAMS - TOWN OF DELL PRAIRIE - WARD 3,,4,,,6,2,
,ADAMS - TOWN OF EASTON - WARD 1,,3,,,5,3,
,ADAMS - TOWN OF EASTON - WARD 2,,3,,,8,3,
,ADAMS - TOWN OF JACKSON - WARD 1,,4,,,8,1,
,ADAMS - TOWN OF JACKSON - WARD 2,,9,,,15,8,
,ADAMS - TOWN OF LEOLA - WARD 1,,8,,,13,7,
,ADAMS - TOWN OF LINCOLN - WARD 1,,9,,,15,10,
,ADAMS - TOWN OF MONROE - WARD 1,,4,,,8,4,
,ADAMS - TOWN OF NEW CHESTER - WARD 1,,7,,,14,5,
,ADAMS - TOWN OF NEW CHESTER - WARD 2,,5,,,8,3,
,ADAMS - TOWN OF NEW HAVEN - WARD,,11,,,22,11,
,ADAMS - TOWN OF PRESTON - WARD 1,,3,1,,16,10,
,ADAMS - TOWN OF PRESTON - WARD 2,,8,,,14,5,
,ADAMS - TOWN OF QUINCY - WARD 1,,12,1,,18,8,
,ADAMS - TOWN OF QUINCY - WARD 2,,1,,,4,3,
,ADAMS - TOWN OF RICHFIELD - WARD 1,,,,,6,2,
,ADAMS - TOWN OF ROME - WARD 1,,13,,1,16,9,
,ADAMS - TOWN OF ROME - WARD 2,,10,1,,13,6,
,ADAMS - TOWN OF ROME - WARD 3,,11,,,13,8,
,ADAMS - TOWN OF ROME - WARD 4,,9,,,11,6,
,ADAMS - TOWN OF ROME - WARD 5,,16,,2,18,9,
,ADAMS - TOWN OF SPRINGVILLE - WARD 1,,3,,,6,1,
,ADAMS - TOWN OF SPRINGVILLE - WARD 2,,16,,,27,9,
,ADAMS - TOWN OF STRONGS PRAIRIE - WARD 1,,10,1,,21,9,
,ADAMS - TOWN OF STRONGS PRAIRIE - WARD 2,,2,,1,10,5,
,ADAMS - VILLAGE OF FRIENDSHIP - WARD 1,,8,,1,18,9,
,ASHLAND - CITY OF ASHLAND - WARD 1,,24,1,,30,8,
,ASHLAND - CITY OF ASHLAND - WARD 10,,13,,3,22,11,
,ASHLAND - CITY OF ASHLAND - WARD 11,,18,1,,28,13,
,ASHLAND - CITY OF ASHLAND - WARD 2,,8,1,1,16,8,
,ASHLAND - CITY OF ASHLAND - WARD 3,,19,,,27,9,
,ASHLAND - CITY OF ASHLAND - WARD 4,,32,,3,44,19,
,ASHLAND - CITY OF ASHLAND - WARD 5,,44,1,4,59,27,
,ASHLAND - CITY OF ASHLAND - WARD 6,,20,5,,26,9,
,ASHLAND - CITY OF ASHLAND - WARD 7,,22,2,4,34,13,
,ASHLAND - CITY OF ASHLAND - WARD 8,,12,,2,17,4,
,ASHLAND - CITY OF ASHLAND - WARD 9,,23,,1,34,14,
,ASHLAND - CITY OF MELLEN - WARD 1,,10,,,19,15,
,ASHLAND - TOWN OF AGENDA - WARD 1,,4,,,12,5,
,ASHLAND - TOWN OF ASHLAND - WARD 1,,11,2,1,25,17,
,ASHLAND - TOWN OF CHIPPEWA - WARD 1,,4,,,11,4,
,ASHLAND - TOWN OF GINGLES - WARD 1,,20,3,,31,14,
,ASHLAND - TOWN OF GORDON - WARD 2,,5,,,8,7,
,ASHLAND - TOWN OF JACOBS - WARD 1,,4,,1,19,12,
,ASHLAND - TOWN OF LA POINTE - WARD 1,,15,1,2,16,5,
,ASHLAND - TOWN OF MARENGO - WARD 1,,2,,,7,2,
,ASHLAND - TOWN OF MARENGO - WARD 2,,10,,2,22,12,
,ASHLAND - TOWN OF MORSE - WARD 1,,3,1,,10,6,
,ASHLAND - TOWN OF MORSE - WARD 2,,1,,,4,2,
,ASHLAND - TOWN OF PEEKSVILLE - WARD 1,,1,,,3,2,
,ASHLAND - TOWN OF PEEKSVILLE - WARD 2,,1,1,,4,2,
,ASHLAND - TOWN OF SANBORN - WARD 1,,2,,,7,4,
,ASHLAND - TOWN OF SANBORN - WARD 2,,4,,,11,4,
,ASHLAND - TOWN OF SHANAGOLDEN - WARD 1,,1,,,1,1,
,ASHLAND - TOWN OF WHITE RIVER - WARD 1,,15,1,6,45,24,
,ASHLAND - TOWN OF WHITE RIVER - WARD 2,,2,,1,4,3,
,ASHLAND - VILLAGE OF BUTTERNUT - WARD 1,,1,,,1,1,
,ASHLAND - VILLAGE OF BUTTERNUT - WARD 2,,8,,,13,4,
,BARRON - CITY OF BARRON - WARD 1,,17,,,29,13,
,BARRON - CITY OF BARRON - WARD 2,,13,,,20,9,
,BARRON - CITY OF BARRON - WARD 3,,4,,,5,3,
,BARRON - CITY OF BARRON - WARD 4,,2,,,5,2,
,BARRON - CITY OF BARRON - WARD 5,,10,1,,14,3,
,BARRON - CITY OF BARRON - WARD 6,,1,,,2,,
,BARRON - CITY OF BARRON - WARD 7,,5,,,7,2,
,BARRON - CITY OF CHETEK - WARD 1,,9,,,15,8,
,BARRON - CITY OF CHETEK - WARD 2,,6,,,12,4,
,BARRON - CITY OF CHETEK - WARD 3,,12,1,,23,12,
,BARRON - CITY OF CHETEK - WARD 4,,5,,,15,8,
,BARRON - CITY OF CUMBERLAND - WARD 1,,13,1,,27,8,
,BARRON - CITY OF CUMBERLAND - WARD 2,,13,1,1,17,5,
,BARRON - CITY OF CUMBERLAND - WARD 3,,7,,1,20,7,
,BARRON - CITY OF CUMBERLAND - WARD 4,,4,,,13,3,
,BARRON - CITY OF RICE LAKE - WARD 1,,14,,,19,10,
,BARRON - CITY OF RICE LAKE - WARD 10,,24,1,,33,18,
,BARRON - CITY OF RICE LAKE - WARD 11,,10,,,12,7,
,BARRON - CITY OF RICE LAKE - WARD 12,,17,,2,32,14,
,BARRON - CITY OF RICE LAKE - WARD 13,,6,1,1,10,2,
,BARRON - CITY OF RICE LAKE - WARD 2,,16,1,,22,8,
,BARRON - CITY OF RICE LAKE - WARD 3,,22,,,30,15,
,BARRON - CITY OF RICE LAKE - WARD 4,,21,1,1,27,15,
,BARRON - CITY OF RICE LAKE - WARD 5,,22,1,1,27,12,
,BARRON - CITY OF RICE LAKE - WARD 6,,26,1,1,32,12,
,BARRON - CITY OF RICE LAKE - WARD 7,,6,,1,7,4,
,BARRON - CITY OF RICE LAKE - WARD 8,,6,,,13,4,
,BARRON - CITY OF RICE LAKE - WARD 9,,12,,,16,6,
,BARRON - TOWN OF ALMENA - WARD 1,,9,,,15,4,
,BARRON - TOWN OF ALMENA - WARD 2,,4,,,9,4,
,BARRON - TOWN OF ARLAND - WARD 1,,14,,,30,11,
,BARRON - TOWN OF BARRON - WARD 1,,5,,,12,6,
,BARRON - TOWN OF BARRON - WARD 2,,4,,1,15,8,
,BARRON - TOWN OF BEAR LAKE - WARD 1,,10,,,24,15,
,BARRON - TOWN OF CEDAR LAKE - WARD 1,,29,3,1,33,17,
,BARRON - TOWN OF CHETEK - WARD 1,,15,,,27,10,
,BARRON - TOWN OF CHETEK - WARD 2,,16,,1,21,11,
,BARRON - TOWN OF CLINTON - WARD 1,,6,,,25,10,
,BARRON - TOWN OF CRYSTAL LAKE - WARD 1,,10,1,,27,13,
,BARRON - TOWN OF CUMBERLAND - WARD 1,,14,,,29,11,
,BARRON - TOWN OF DALLAS - WARD 1,,7,,,17,6,
,BARRON - TOWN OF DOVRE - WARD 1,,12,1,3,32,12,
,BARRON - TOWN OF DOYLE - WARD 1,,3,1,1,12,7,
,BARRON - TOWN OF DOYLE - WARD 2,,6,,,14,1,
,BARRON - TOWN OF LAKELAND - WARD 1,,1,,,1,,
,BARRON - TOWN OF LAKELAND - WARD 2,,11,,1,15,7,
,BARRON - TOWN OF MAPLE GROVE - WARD 1,,7,,,20,6,
,BARRON - TOWN OF MAPLE GROVE - WARD 2,,2,,,7,3,
,BARRON - TOWN OF MAPLE PLAIN - WARD 1,,15,,2,26,8,
,BARRON - TOWN OF OAK GROVE - WARD 1,,5,,,9,3,
,BARRON - TOWN OF OAK GROVE - WARD 2,,4,1,,8,4,
,BARRON - TOWN OF PRAIRIE FARM - WARD 1,,4,,,12,7,
,BARRON - TOWN OF PRAIRIE FARM - WARD 2,,2,,,3,1,
,BARRON - TOWN OF PRAIRIE LAKE - WARD 1,,12,,,22,10,
,BARRON - TOWN OF PRAIRIE LAKE - WARD 2,,21,,1,37,18,
,BARRON - TOWN OF RICE LAKE - WARD 1,,16,,,21,12,
,BARRON - TOWN OF RICE LAKE - WARD 2,,19,,,22,11,
,BARRON - TOWN OF RICE LAKE - WARD 3,,10,,,17,11,
,BARRON - TOWN OF RICE LAKE - WARD 4,,9,,1,12,5,
,BARRON - TOWN OF SIOUX CREEK - WARD 1,,16,,,31,14,
,BARRON - TOWN OF STANFOLD - WARD 1,,10,,,18,9,
,BARRON - TOWN OF STANLEY - WARD 1,,13,,,25,10,
,BARRON - TOWN OF STANLEY - WARD 2,1,9,,1,20,9,
,BARRON - TOWN OF STANLEY - WARD 3,,9,,,17,12,
,BARRON - TOWN OF STANLEY - WARD 4,,14,,,28,9,
,BARRON - TOWN OF SUMNER - WARD 1,,11,,,27,11,
,BARRON - TOWN OF TURTLE LAKE - WARD 1,,6,,,15,10,
,BARRON - TOWN OF VANCE CREEK - WARD 1,,8,,,24,6,
,BARRON - VILLAGE OF ALMENA - WARD 1,,5,,,18,4,
,BARRON - VILLAGE OF CAMERON - WARD 1,,33,1,1,47,24,
,BARRON - VILLAGE OF CAMERON - WARD 2,,8,1,,16,8,
,BARRON - VILLAGE OF CAMERON - WARD 3,,3,,,8,4,
,BARRON - VILLAGE OF DALLAS - WARD 1,,8,,1,16,4,
,BARRON - VILLAGE OF HAUGEN - WARD 1,,5,,,10,6,
,BARRON - VILLAGE OF PRAIRIE FARM - WARD 1,,1,1,,11,4,
,BARRON - VILLAGE OF TURTLE LAKE - WARD 1,,13,1,1,24,10,
,BAYFIELD - CITY OF BAYFIELD - WARD 1,,7,2,,8,3,
,BAYFIELD - CITY OF BAYFIELD - WARD 2,,4,,1,7,4,
,BAYFIELD - CITY OF BAYFIELD - WARD 3,,8,,2,11,5,
,BAYFIELD - CITY OF BAYFIELD - WARD 4,,6,,2,8,3,
,BAYFIELD - CITY OF WASHBURN - WARD 1,,36,,2,45,17,
,BAYFIELD - CITY OF WASHBURN - WARD 2,,17,,,19,6,
,BAYFIELD - CITY OF WASHBURN - WARD 3,,15,,,21,9,
,BAYFIELD - CITY OF WASHBURN - WARD 4,,37,,2,47,20,
,BAYFIELD - TOWN OF BARKSDALE - WARD 1,,21,,5,33,10,
,BAYFIELD - TOWN OF BARNES - WARD 1,,7,,1,15,8,
,BAYFIELD - TOWN OF BAYFIELD - WARD 1,,27,2,,32,15,
,BAYFIELD - TOWN OF BAYVIEW - WARD 1,,21,1,3,28,8,
,BAYFIELD - TOWN OF BELL - WARD 1,,11,,,14,5,
,BAYFIELD - TOWN OF CABLE - WARD 1,,20,,,34,17,
,BAYFIELD - TOWN OF CLOVER - WARD 1,,6,,,9,7,
,BAYFIELD - TOWN OF DELTA - WARD 1,,9,,4,16,7,
,BAYFIELD - TOWN OF DRUMMOND - WARD 1,,8,,,20,8,
,BAYFIELD - TOWN OF EILEEN - WARD 1,,11,,1,26,11,
,BAYFIELD - TOWN OF EILEEN - WARD 2,,6,,,13,8,
,BAYFIELD - TOWN OF GRAND VIEW - WARD 1,,1,,,6,2,
,BAYFIELD - TOWN OF HUGHES - WARD 1,,6,,1,12,5,
,BAYFIELD - TOWN OF IRON RIVER - WARD 1,,5,,,6,3,
,BAYFIELD - TOWN OF IRON RIVER - WARD 2,,10,,,25,4,
,BAYFIELD - TOWN OF KELLY - WARD 1,,18,,,30,20,
,BAYFIELD - TOWN OF KEYSTONE - WARD 1,,8,,,13,6,
,BAYFIELD - TOWN OF LINCOLN - WARD 1,,9,,1,14,5,
,BAYFIELD - TOWN OF MASON - WARD 1,,4,,1,15,6,
,BAYFIELD - TOWN OF NAMAKAGON - WARD 1,,4,,,5,,
,BAYFIELD - TOWN OF ORIENTA - WARD 1,,,,,4,1,
,BAYFIELD - TOWN OF OULU - WARD 1,,19,,,27,10,
,BAYFIELD - TOWN OF PILSEN - WARD 1,,10,,,16,7,
,BAYFIELD - TOWN OF PORT WING - WARD 1,,4,,,9,6,
