,,Voting Method,,,,,,
,,Null,Absentee,Early Vote,Mail,Polling,Unknown,
,,Count,Count,Count,Count,Count,Count,
Precinct Name,Null,7,485,256,146,1229,1005,
,ADAMS - CITY OF ADAMS - WARD 1,,9,1,1,33,30,
,ADAMS - CITY OF ADAMS - WARD 2,,19,,2,56,43,
,ADAMS - CITY OF ADAMS - WARD 3,,4,2,,17,18,
,ADAMS - CITY OF ADAMS - WARD 4,,14,1,,26,21,
,ADAMS - CITY OF WISCONSIN DELLS - WARD 5,,3,,,4,3,
,ADAMS - TOWN OF ADAMS - WARD 1,,24,1,3,67,51,
,ADAMS - TOWN OF ADAMS - WARD 2,,6,1,1,25,18,
,ADAMS - TOWN OF ADAMS - WARD 3,,,,,1,1,
,ADAMS - TOWN OF BIG FLATS - WARD 1,,7,1,,25,20,
,ADAMS - TOWN OF BIG FLATS - WARD 2,,19,,1,41,31,
,ADAMS - TOWN OF COLBURN - WARD 1,,8,,,20,14,
,ADAMS - TOWN OF DELL PRAIRIE - WARD 1,,19,1,,47,34,
,ADAMS - TOWN OF DELL PRAIRIE - WARD 2,,47,2,1,96,67,
,ADAMS - TOWN OF DELL PRAIRIE - WARD 3,,7,,,11,7,
,ADAMS - TOWN OF EASTON - WARD 1,,20,,2,38,27,
,ADAMS - TOWN OF EASTON - WARD 2,,10,,,47,35,
,ADAMS - TOWN OF JACKSON - WARD 1,,23,,,51,31,
,ADAMS - TOWN OF JACKSON - WARD 2,,23,,,51,36,
,ADAMS - TOWN OF LEOLA - WARD 1,,5,,,21,15,
,ADAMS - TOWN OF LINCOLN - WARD 1,,10,,,23,14,
,ADAMS - TOWN OF MONROE - WARD 1,,10,,,35,25,
,ADAMS - TOWN OF NEW CHESTER - WARD 1,,9,,1,24,14,
,ADAMS - TOWN OF NEW CHESTER - WARD 2,,13,2,,44,28,
,ADAMS - TOWN OF NEW CHESTER - WARD 3,,,,,4,3,
,ADAMS - TOWN OF NEW HAVEN - WARD,,41,2,1,73,59,
,ADAMS - TOWN OF PRESTON - WARD 1,1,27,5,,77,57,
,ADAMS - TOWN OF PRESTON - WARD 2,,17,,,44,35,
,ADAMS - TOWN OF QUINCY - WARD 1,,34,4,1,79,56,
,ADAMS - TOWN OF QUINCY - WARD 2,,8,,,18,13,
,ADAMS - TOWN OF QUINCY - WARD 3,,1,,,10,9,
,ADAMS - TOWN OF RICHFIELD - WARD 1,,9,1,,19,16,
,ADAMS - TOWN OF ROME - WARD 1,,35,1,,57,48,
,ADAMS - TOWN OF ROME - WARD 2,,36,,,49,42,
,ADAMS - TOWN OF ROME - WARD 3,,48,2,2,66,55,
,ADAMS - TOWN OF ROME - WARD 4,,30,3,,46,39,
,ADAMS - TOWN OF ROME - WARD 5,,42,2,,66,56,
,ADAMS - TOWN OF SPRINGVILLE - WARD 1,,13,,1,34,27,
,ADAMS - TOWN OF SPRINGVILLE - WARD 2,,36,5,3,108,84,
,ADAMS - TOWN OF STRONGS PRAIRIE - WARD 1,,14,,3,40,32,
,ADAMS - TOWN OF STRONGS PRAIRIE - WARD 2,,26,,,45,33,
,ADAMS - TOWN OF STRONGS PRAIRIE - WARD 3,,1,,,6,4,
,ADAMS - VILLAGE OF FRIENDSHIP - WARD 1,,14,,,32,27,
,ASHLAND - CITY OF ASHLAND - WARD 1,,45,3,3,87,79,
,ASHLAND - CITY OF ASHLAND - WARD 10,,27,,,56,39,
,ASHLAND - CITY OF ASHLAND - WARD 11,,31,,,68,55,
,ASHLAND - CITY OF ASHLAND - WARD 2,,14,,,32,20,
,ASHLAND - CITY OF ASHLAND - WARD 3,,24,,3,43,32,
,ASHLAND - CITY OF ASHLAND - WARD 4,,43,,2,92,73,
,ASHLAND - CITY OF ASHLAND - WARD 5,,38,,,69,53,
,ASHLAND - CITY OF ASHLAND - WARD 6,,17,1,,35,27,
,ASHLAND - CITY OF ASHLAND - WARD 7,,27,2,4,53,41,
,ASHLAND - CITY OF ASHLAND - WARD 8,,27,,2,57,43,
,ASHLAND - CITY OF ASHLAND - WARD 9,,23,,,46,28,
,ASHLAND - CITY OF MELLEN - WARD 1,,6,1,,25,21,
,ASHLAND - TOWN OF AGENDA - WARD 1,,14,,,38,33,
,ASHLAND - TOWN OF ASHLAND - WARD 1,,10,,,35,30,
,ASHLAND - TOWN OF CHIPPEWA - WARD 1,,13,,,47,41,
,ASHLAND - TOWN OF GINGLES - WARD 1,,36,,1,112,93,
,ASHLAND - TOWN OF GORDON - WARD 1,,2,,,3,2,
,ASHLAND - TOWN OF GORDON - WARD 2,,9,,,22,21,
,ASHLAND - TOWN OF JACOBS - WARD 1,,16,,,69,63,
,ASHLAND - TOWN OF LA POINTE - WARD 1,,30,2,,44,36,
,ASHLAND - TOWN OF MARENGO - WARD 1,,4,,,9,7,
,ASHLAND - TOWN OF MARENGO - WARD 2,,7,,,24,21,
,ASHLAND - TOWN OF MORSE - WARD 1,,10,1,1,32,27,
,ASHLAND - TOWN OF MORSE - WARD 2,,2,,,9,8,
,ASHLAND - TOWN OF PEEKSVILLE - WARD 1,,3,,,3,2,
,ASHLAND - TOWN OF PEEKSVILLE - WARD 2,,1,,,5,5,
,ASHLAND - TOWN OF SANBORN - WARD 1,,9,,,21,13,
,ASHLAND - TOWN OF SANBORN - WARD 2,,10,,,43,28,
,ASHLAND - TOWN OF SHANAGOLDEN - WARD 1,,7,,,11,9,
,ASHLAND - TOWN OF WHITE RIVER - WARD 1,,26,2,3,106,88,
,ASHLAND - TOWN OF WHITE RIVER - WARD 2,,5,,,14,14,
,ASHLAND - VILLAGE OF BUTTERNUT - WARD 1,,1,,,6,4,
,ASHLAND - VILLAGE OF BUTTERNUT - WARD 2,,7,,,18,11,
,BARRON - CITY OF BARRON - WARD 1,,21,,,53,39,
,BARRON - CITY OF BARRON - WARD 2,,31,,,50,38,
,BARRON - CITY OF BARRON - WARD 3,,8,,1,12,8,
,BARRON - CITY OF BARRON - WARD 4,,4,,,19,14,
,BARRON - CITY OF BARRON - WARD 5,,14,,1,29,19,
,BARRON - CITY OF BARRON - WARD 6,,3,,,7,5,
,BARRON - CITY OF BARRON - WARD 7,,8,,1,16,14,
,BARRON - CITY OF CHETEK - WARD 1,,14,2,,38,29,
,BARRON - CITY OF CHETEK - WARD 2,,15,,,35,29,
,BARRON - CITY OF CHETEK - WARD 3,,11,,2,28,24,
,BARRON - CITY OF CHETEK - WARD 4,,31,,,52,43,
,BARRON - CITY OF CUMBERLAND - WARD 1,,10,,1,31,19,
,BARRON - CITY OF CUMBERLAND - WARD 2,,16,,,44,30,
,BARRON - CITY OF CUMBERLAND - WARD 3,,17,,1,36,22,
,BARRON - CITY OF CUMBERLAND - WARD 4,,18,,,39,28,
,BARRON - CITY OF RICE LAKE - WARD 1,,11,2,,21,13,
,BARRON - CITY OF RICE LAKE - WARD 10,1,36,,4,64,53,
,BARRON - CITY OF RICE LAKE - WARD 11,,27,,,34,29,
,BARRON - CITY OF RICE LAKE - WARD 12,,20,1,,39,31,
,BARRON - CITY OF RICE LAKE - WARD 13,,9,,,14,11,
,BARRON - CITY OF RICE LAKE - WARD 2,,21,1,,37,29,
,BARRON - CITY OF RICE LAKE - WARD 3,,33,2,1,59,51,
,BARRON - CITY OF RICE LAKE - WARD 4,,29,,,50,40,
,BARRON - CITY OF RICE LAKE - WARD 5,,39,1,1,56,46,
,BARRON - CITY OF RICE LAKE - WARD 6,,29,,,45,36,
,BARRON - CITY OF RICE LAKE - WARD 7,,17,,,30,28,
,BARRON - CITY OF RICE LAKE - WARD 8,,21,,,45,34,
,BARRON - CITY OF RICE LAKE - WARD 9,,26,1,,38,29,
,BARRON - TOWN OF ALMENA - WARD 1,,16,2,,52,38,
,BARRON - TOWN OF ALMENA - WARD 2,,8,1,,21,15,
,BARRON - TOWN OF ARLAND - WARD 1,,16,,,57,36,
,BARRON - TOWN OF BARRON - WARD 1,,18,,,34,28,
,BARRON - TOWN OF BARRON - WARD 2,,10,,,30,24,
,BARRON - TOWN OF BEAR LAKE - WARD 1,,28,1,,72,56,
,BARRON - TOWN OF CEDAR LAKE - WARD 1,1,62,5,2,128,87,
,BARRON - TOWN OF CHETEK - WARD 1,,35,1,1,96,71,
,BARRON - TOWN OF CHETEK - WARD 2,,24,,1,60,46,
,BARRON - TOWN OF CLINTON - WARD 1,,21,,,52,43,
,BARRON - TOWN OF CRYSTAL LAKE - WARD 1,,28,2,,68,51,
,BARRON - TOWN OF CUMBERLAND - WARD 1,,25,1,,87,71,
,BARRON - TOWN OF DALLAS - WARD 1,,21,,,59,44,
,BARRON - TOWN OF DOVRE - WARD 1,1,30,,1,59,44,
,BARRON - TOWN OF DOYLE - WARD 1,,11,,2,26,20,
,BARRON - TOWN OF DOYLE - WARD 2,,10,,,26,20,
,BARRON - TOWN OF LAKELAND - WARD 1,,5,,,18,15,
,BARRON - TOWN OF LAKELAND - WARD 2,,30,,,78,51,
,BARRON - TOWN OF MAPLE GROVE - WARD 1,,18,,,56,47,
,BARRON - TOWN OF MAPLE GROVE - WARD 2,,13,,,38,29,
,BARRON - TOWN OF MAPLE PLAIN - WARD 1,,21,1,,77,55,
,BARRON - TOWN OF OAK GROVE - WARD 1,,13,,,26,18,
,BARRON - TOWN OF OAK GROVE - WARD 2,,16,1,1,44,31,
,BARRON - TOWN OF PRAIRIE FARM - WARD 1,,5,,1,23,17,
,BARRON - TOWN OF PRAIRIE FARM - WARD 2,,8,,,20,19,
,BARRON - TOWN OF PRAIRIE LAKE - WARD 1,,25,3,,59,42,
,BARRON - TOWN OF PRAIRIE LAKE - WARD 2,,24,,,62,47,
,BARRON - TOWN OF RICE LAKE - WARD 1,,45,3,,89,77,
,BARRON - TOWN OF RICE LAKE - WARD 2,,43,,,84,74,
,BARRON - TOWN OF RICE LAKE - WARD 3,,15,,1,41,31,
,BARRON - TOWN OF RICE LAKE - WARD 4,,46,1,,69,65,
,BARRON - TOWN OF SIOUX CREEK - WARD 1,,21,,,59,47,
,BARRON - TOWN OF STANFOLD - WARD 1,,31,3,1,62,48,
,BARRON - TOWN OF STANLEY - WARD 1,,25,1,,52,41,
,BARRON - TOWN OF STANLEY - WARD 2,,30,1,1,80,59,
,BARRON - TOWN OF STANLEY - WARD 3,,15,,,41,32,
,BARRON - TOWN OF STANLEY - WARD 4,,26,,,51,41,
,BARRON - TOWN OF SUMNER - WARD 1,,35,1,,83,59,
,BARRON - TOWN OF TURTLE LAKE - WARD 1,,14,2,2,50,36,
,BARRON - TOWN OF VANCE CREEK - WARD 1,,15,,,62,46,
,BARRON - VILLAGE OF ALMENA - WARD 1,,6,,,43,34,
,BARRON - VILLAGE OF CAMERON - WARD 1,,15,,,77,64,
,BARRON - VILLAGE OF CAMERON - WARD 2,,5,,,29,16,
,BARRON - VILLAGE OF CAMERON - WARD 3,,1,1,,7,5,
,BARRON - VILLAGE OF DALLAS - WARD 1,,7,,,19,14,
,BARRON - VILLAGE OF HAUGEN - WARD 1,,6,,,24,19,
,BARRON - VILLAGE OF PRAIRIE FARM - WARD 1,,10,1,,25,23,
,BARRON - VILLAGE OF TURTLE LAKE - WARD 1,,12,,,41,23,
,BAYFIELD - CITY OF BAYFIELD - WARD 1,,5,,,5,3,
,BAYFIELD - CITY OF BAYFIELD - WARD 2,,7,1,,10,9,
,BAYFIELD - CITY OF BAYFIELD - WARD 3,,6,,,14,10,
,BAYFIELD - CITY OF BAYFIELD - WARD 4,,7,,1,10,8,
,BAYFIELD - CITY OF WASHBURN - WARD 1,,68,1,2,86,71,
,BAYFIELD - CITY OF WASHBURN - WARD 2,,22,,2,39,25,
,BAYFIELD - CITY OF WASHBURN - WARD 3,,23,3,,30,17,
,BAYFIELD - CITY OF WASHBURN - WARD 4,,48,1,,84,64,
,BAYFIELD - TOWN OF BARKSDALE - WARD 1,,50,2,,94,75,
,BAYFIELD - TOWN OF BARNES - WARD 1,,37,2,2,73,49,
,BAYFIELD - TOWN OF BAYFIELD - WARD 1,,45,2,1,78,56,
,BAYFIELD - TOWN OF BAYVIEW - WARD 1,,36,3,,72,51,
,BAYFIELD - TOWN OF BELL - WARD 1,,23,1,2,27,16,
,BAYFIELD - TOWN OF CABLE - WARD 1,,51,3,1,87,63,
,BAYFIELD - TOWN OF CLOVER - WARD 1,,16,,1,35,28,
,BAYFIELD - TOWN OF DELTA - WARD 1,,24,,,44,32,
,BAYFIELD - TOWN OF DRUMMOND - WARD 1,,17,1,,34,23,
,BAYFIELD - TOWN OF EILEEN - WARD 1,,24,,,76,54,
,BAYFIELD - TOWN OF EILEEN - WARD 2,,15,,1,26,18,
,BAYFIELD - TOWN OF GRAND VIEW - WARD 1,,19,1,,43,30,
,BAYFIELD - TOWN OF HUGHES - WARD 1,,17,,,56,42,
,BAYFIELD - TOWN OF IRON RIVER - WARD 1,,16,,1,33,23,
,BAYFIELD - TOWN OF IRON RIVER - WARD 2,,22,,,70,43,
,BAYFIELD - TOWN OF KELLY - WARD 1,,23,,,42,32,
,BAYFIELD - TOWN OF KEYSTONE - WARD 1,,17,,,41,32,
,BAYFIELD - TOWN OF LINCOLN - WARD 1,,19,1,,32,26,
